"","gene_id","gene_name","phage","mmseqs_qseqid","mmseqs_sseqid","mmseqs_Gene.Names","mmseqs_FinalID","mmseqs_sporulation","kegg_sporulation","phrog_best_hit","cog_best_hit","sporulation_hit","Host","Description","f_spor","predicted_label","life_bool"
"51070","MISSING",NA,"MT601272","MT601272_53",NA,NA,NA,"no_hit","no_hit","phrog_284",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51071","MISSING",NA,"MT601272","MT601272_6","O31999","yokH BSU21590",NA,"no_hit","no_hit","phrog_36924",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51072","MISSING",NA,"MT601272","MT601272_78","O64095","aimP yopL",NA,"no_hit","no_hit",NA,NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51073","MISSING",NA,"MT601272","MT601272_26","O31975","yomJ BSU21340",NA,"no_hit","no_hit","phrog_27819",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51074","MISSING",NA,"MT601272","MT601272_94","O34999","yoqH BSU20630",NA,"no_hit","no_hit",NA,NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51075","MISSING",NA,"MT601272","MT601272_44","O31957","yonA BSU21160",NA,"no_hit","no_hit","phrog_13303",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51076","MISSING",NA,"MT601272","MT601272_41","O31960","yomX BSU21190",NA,"no_hit","no_hit","phrog_24208",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51077","MISSING",NA,"MT601272","MT601272_139",NA,NA,NA,"no_hit","no_hit","phrog_2211",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51078","MISSING",NA,"MT601272","MT601272_167","O34820","yotM yodV yokI BSU19830",NA,"no_hit","no_hit","phrog_843","COG3331","no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51079","MISSING",NA,"MT601272","MT601272_35","O31965","yomS BSU21240",NA,"no_hit","no_hit","phrog_27434",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51080","MISSING",NA,"MT601272","MT601272_126",NA,NA,NA,"no_hit","no_hit","phrog_37684",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51081","MISSING",NA,"MT601272","MT601272_129","O31892","yorW BSU20230",NA,"no_hit","no_hit","phrog_20314",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51082","MISSING",NA,"MT601272","MT601272_148","O30602","yojW BSU19999",NA,"no_hit","no_hit","phrog_37778",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51083","MISSING",NA,"MT601272","MT601272_106","A0A9Y1YY28","gad2 159",NA,"no_hit","no_hit","phrog_18122",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51084","MISSING",NA,"MT601272","MT601272_73","O31933","yopE BSU20920",NA,"no_hit","no_hit","phrog_21020",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51085","MISSING",NA,"MT601272","MT601272_79","O34605","yopM BSU20840",NA,"no_hit","no_hit","phrog_23684",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51086","MISSING",NA,"MT601272","MT601272_24","O31977","yomH BSU21360",NA,"no_hit","no_hit","phrog_33","COG4722","no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51087","MISSING",NA,"MT601272","MT601272_4","O32001","yokF BSU21610",NA,"no_hit","no_hit","phrog_20876","COG1525","no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51088","MISSING",NA,"MT601272","MT601272_40","O31961","yomW BSU21200",NA,"no_hit","no_hit","phrog_9587",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51089","MISSING",NA,"MT601272","MT601272_36","O31964","yomT BSU21230",NA,"no_hit","no_hit","phrog_26023",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51090","MISSING",NA,"MT601272","MT601272_19",NA,NA,NA,"no_hit","no_hit","phrog_32303",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51091","MISSING",NA,"MT601272","MT601272_47","O31954","yonD BSU21130",NA,"no_hit","no_hit","phrog_3313",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51092","MISSING",NA,"MT601272","MT601272_147",NA,NA,NA,"no_hit","no_hit",NA,"COG4767","no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51093","MISSING",NA,"MT601272","MT601272_85","O34766","yopS BSU20780",NA,"no_hit","no_hit",NA,NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51094","MISSING",NA,"MT601272","MT601272_76","O31928","yopJ BSU20870",NA,"no_hit","no_hit",NA,NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51095","MISSING",NA,"MT601272","MT601272_7","O31998","yokI BSU21580",NA,"no_hit","no_hit","phrog_16816","COG5444","no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51096","MISSING",NA,"MT601272","MT601272_34","O31966","yomR BSU21250",NA,"no_hit","no_hit","phrog_3285",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51097","MISSING",NA,"MT601272","MT601272_152","E0TVT6","thyA1 thyA BSUW23_09080",NA,"no_hit","no_hit","phrog_160","COG0207","no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51098","MISSING",NA,"MT601272","MT601272_91",NA,NA,NA,"no_hit","no_hit","phrog_8238","COG5324","no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51099","MISSING",NA,"MT601272","MT601272_34","O31966","yomR BSU21250",NA,"no_hit","no_hit","phrog_3285",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51100","MISSING",NA,"MT601272","MT601272_110","O31911","yorB BSU20440",NA,"no_hit","no_hit","phrog_25134",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51101","MISSING",NA,"MT601272","MT601272_115",NA,NA,NA,"no_hit","no_hit","phrog_6344",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51102","MISSING",NA,"MT601272","MT601272_37","C0H440","youA BSU21229",NA,"no_hit","no_hit","phrog_22551",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51103","MISSING",NA,"MT601272","MT601272_114",NA,NA,NA,"no_hit","no_hit","phrog_124",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51104","MISSING",NA,"MT601272","MT601272_80","P68581","yopN BSU20830",NA,"no_hit","no_hit","phrog_31968",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51105","MISSING",NA,"MT601272","MT601272_105","O31915","yoqX BSU20480",NA,"no_hit","no_hit","phrog_19340",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51106","MISSING",NA,"MT601272","MT601272_8","O31997","yokJ BSU21570",NA,"no_hit","no_hit",NA,NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51107","MISSING",NA,"MT601272","MT601272_38","O31963","yomU BSU21220",NA,"no_hit","no_hit","phrog_2729",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51108","MISSING",NA,"MT601272","MT601272_113",NA,NA,NA,"no_hit","no_hit","phrog_2367",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51109","MISSING",NA,"MT601272","MT601272_23","O31978","yomG BSU21370",NA,"no_hit","no_hit","phrog_6211",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51110","MISSING",NA,"MT601272","MT601272_118","O31903","yorK BSU20350",NA,"no_hit","no_hit","phrog_2484","COG0608","no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51111","MISSING",NA,"MT601272","MT601272_111","O31910","yorC BSU20430",NA,"no_hit","no_hit","phrog_20815",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51112","MISSING",NA,"MT601272","MT601272_18",NA,NA,NA,"no_hit","no_hit","phrog_297","COG5546","no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51113","MISSING",NA,"MT601272","MT601272_86","O34498","yopT BSU20770",NA,"no_hit","no_hit","phrog_24087",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51114","MISSING",NA,"MT601272","MT601272_102",NA,NA,NA,"no_hit","no_hit","phrog_27882",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51115","MISSING",NA,"MT601272","MT601272_116",NA,NA,NA,"no_hit","no_hit","phrog_19",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51116","MISSING",NA,"MT601272","MT601272_112","O31909","yorE BSU20410",NA,"no_hit","no_hit","phrog_15690",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51117","MISSING",NA,"MT601272","MT601272_153","P68583","yosX yojZ BSU19970",NA,"no_hit","no_hit","phrog_24594",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51118","MISSING",NA,"MT601272","MT601272_22","O31979","yomF BSU21380",NA,"no_hit","no_hit","phrog_11315",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51119","MISSING",NA,"MT601272","MT601272_89","O34401","yopX BSU20730",NA,"no_hit","no_hit","phrog_98",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51120","MISSING",NA,"MT601272","MT601272_108","O31913","yoqZ BSU20460",NA,"no_hit","no_hit","phrog_4175","COG4195","no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51121","MISSING",NA,"MT601272","MT601272_9","O31996","yokK BSU21560",NA,"no_hit","no_hit","phrog_25556",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51122","MISSING",NA,"MT601272","MT601272_60","O31944","yonP BSU21030",NA,"no_hit","no_hit","phrog_20387",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51123","MISSING",NA,"MT601272","MT601272_117",NA,NA,NA,"no_hit","no_hit","phrog_47","COG0358","no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51124","MISSING",NA,"MT601272","MT601272_123","O31898","yorP BSU20300",NA,"no_hit","no_hit","phrog_17474",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51125","MISSING",NA,"MT601272","MT601272_67",NA,NA,NA,"no_hit","no_hit","phrog_7175",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51126","MISSING",NA,"MT601272","MT601272_62","O31939","yonV BSU20980",NA,"no_hit","no_hit","phrog_2467",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51127","MISSING",NA,"MT601272","MT601272_122","O31899","yorO BSU20310",NA,"no_hit","no_hit","phrog_19862",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51128","MISSING",NA,"MT601272","MT601272_21","O31980","yomE BSU21390",NA,"no_hit","no_hit","phrog_31144","COG4632","no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51129","MISSING",NA,"MT601272","MT601272_121",NA,NA,NA,"no_hit","no_hit","phrog_21730",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51130","MISSING",NA,"MT601272","MT601272_88","O34838","yopW BSU20740",NA,"no_hit","no_hit","phrog_19476",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51131","MISSING",NA,"MT601272","MT601272_12","O31993","yolB BSU21530",NA,"no_hit","no_hit","phrog_27254",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51132","MISSING",NA,"MT601272","MT601272_150","O31872","yosW BSU19980",NA,"no_hit","no_hit","phrog_38208",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51133","MISSING",NA,"MT601272","MT601272_109","O31912","yorA BSU20450",NA,"no_hit","no_hit","phrog_2234","COG3420","no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51134","MISSING",NA,"MT601272","MT601272_151",NA,NA,NA,"no_hit","no_hit","phrog_3230","COG4333","no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51135","MISSING",NA,"MT601272","MT601272_120","O31901","yorM BSU20330",NA,"no_hit","no_hit","phrog_18207","COG3584","no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51136","MISSING",NA,"MT601272","MT601272_107","O31914","yoqY BSU20470",NA,"no_hit","no_hit","phrog_25048",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51137","MISSING",NA,"MT601272","MT601272_81","O34791","yopO BSU20820",NA,"no_hit","no_hit",NA,NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51138","MISSING",NA,"MT601272","MT601272_84","O34558","yopR BSU20790",NA,"no_hit","no_hit","phrog_5830",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51139","MISSING",NA,"MT601272","MT601272_104","O31916","yoqW BSU20490",NA,"no_hit","no_hit","phrog_1599","COG2135","no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51140","MISSING",NA,"MT601272","MT601272_90","O34730","yopY BSU20720",NA,"no_hit","no_hit","phrog_22862",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51141","MISSING",NA,"MT601272","MT601272_63",NA,NA,NA,"no_hit","no_hit","phrog_19367",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51142","MISSING",NA,"MT601272","MT601272_83","O34448","yopQ BSU20800",NA,"no_hit","no_hit","phrog_5732",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51143","MISSING",NA,"MT601272","MT601272_87","O34869","yopV BSU20750",NA,"no_hit","no_hit","phrog_26971",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51144","MISSING",NA,"MT601272","MT601272_64",NA,NA,NA,"no_hit","no_hit","phrog_3032",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe11",TRUE,"temperate",TRUE
"51145","MISSING",NA,"MT601273","MT601273_153","E0TVT6","thyA1 thyA BSUW23_09080",NA,"no_hit","no_hit","phrog_160","COG0207","no_hit","Bacillus","Bacillus phage vB_BsuS-Goe12",TRUE,"temperate",TRUE
"51146","MISSING",NA,"MT601273","MT601273_73","O31932","yopF BSU20910",NA,"no_hit","no_hit","phrog_20866",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe12",TRUE,"temperate",TRUE
"51147","MISSING",NA,"MT601273","MT601273_10","O31993","yolB BSU21530",NA,"no_hit","no_hit","phrog_27254",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe12",TRUE,"temperate",TRUE
"51148","MISSING",NA,"MT601273","MT601273_108","O31913","yoqZ BSU20460",NA,"no_hit","no_hit","phrog_4175","COG4195","no_hit","Bacillus","Bacillus phage vB_BsuS-Goe12",TRUE,"temperate",TRUE
"51149","MISSING",NA,"MT601273","MT601273_156","P68583","yosX yojZ BSU19970",NA,"no_hit","no_hit","phrog_24594",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe12",TRUE,"temperate",TRUE
"51150","MISSING",NA,"MT601273","MT601273_70",NA,NA,NA,"no_hit","no_hit","phrog_4740",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe12",TRUE,"temperate",TRUE
"51151","MISSING",NA,"MT601273","MT601273_154","P11045","dfrA BSU21810",NA,"no_hit","no_hit","phrog_316","COG0262","no_hit","Bacillus","Bacillus phage vB_BsuS-Goe12",TRUE,"temperate",TRUE
"51152","MISSING",NA,"MT601273","MT601273_150","O34537","yosV yojX BSU19990",NA,"no_hit","no_hit","phrog_21564",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe12",TRUE,"temperate",TRUE
"51153","MISSING",NA,"MT601273","MT601273_7","O31999","yokH BSU21590",NA,"no_hit","no_hit",NA,NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe12",TRUE,"temperate",TRUE
"51154","MISSING",NA,"MT601273","MT601273_100","O31924","yoqN BSU20570",NA,"no_hit","no_hit","phrog_18829",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe12",TRUE,"temperate",TRUE
"51155","MISSING",NA,"MT601273","MT601273_101","O31922","yoqP BSU20550",NA,"no_hit","no_hit","phrog_5412",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe12",TRUE,"temperate",TRUE
"51156","MISSING",NA,"MT601273","MT601273_11","O31843","yozM BSU18960",NA,"no_hit","no_hit","phrog_23288",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe12",TRUE,"temperate",TRUE
"51157","MISSING",NA,"MT601273","MT601273_106","O34581","yoqL BSU20590",NA,"no_hit","no_hit","phrog_1035",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe12",TRUE,"temperate",TRUE
"51158","MISSING",NA,"MT601273","MT601273_105","O31915","yoqX BSU20480",NA,"no_hit","no_hit","phrog_19340",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe12",TRUE,"temperate",TRUE
"51159","MISSING",NA,"MT601273","MT601273_145","O30601","yosP yojQ/yojS BSU20040",NA,"no_hit","no_hit","phrog_86","COG0208","no_hit","Bacillus","Bacillus phage vB_BsuS-Goe12",TRUE,"temperate",TRUE
"51160","MISSING",NA,"MT601273","MT601273_165","O34820","yotM yodV yokI BSU19830",NA,"no_hit","no_hit","phrog_843","COG3331","no_hit","Bacillus","Bacillus phage vB_BsuS-Goe12",TRUE,"temperate",TRUE
"51161","MISSING",NA,"MT601273","MT601273_104","O31916","yoqW BSU20490",NA,"no_hit","no_hit","phrog_1599","COG2135","no_hit","Bacillus","Bacillus phage vB_BsuS-Goe12",TRUE,"temperate",TRUE
"51162","MISSING",NA,"MT601273","MT601273_140","O31879","yosJ BSU20100",NA,"no_hit","no_hit",NA,NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe12",TRUE,"temperate",TRUE
"51163","MISSING",NA,"MT601273","MT601273_146","O34342","yosR yojT BSU20030",NA,"no_hit","no_hit","phrog_22",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe12",TRUE,"temperate",TRUE
"51164","MISSING",NA,"MT601273","MT601273_151","O31872","yosW BSU19980",NA,"no_hit","no_hit","phrog_38208",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe12",TRUE,"temperate",TRUE
"51165","MISSING",NA,"MT601273","MT601273_44","O31957","yonA BSU21160",NA,"no_hit","no_hit","phrog_13303",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe12",TRUE,"temperate",TRUE
"51166","MISSING",NA,"MT601273","MT601273_64",NA,NA,NA,"no_hit","no_hit","phrog_38222",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe12",TRUE,"temperate",TRUE
"51167","MISSING",NA,"MT601273","MT601273_74",NA,NA,NA,"no_hit","no_hit","phrog_11802",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe12",TRUE,"temperate",TRUE
"51168","MISSING",NA,"MT601273","MT601273_78","O64094","aimR yopK",NA,"no_hit","no_hit","phrog_1728",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe12",TRUE,"temperate",TRUE
"51169","MISSING",NA,"MT601273","MT601273_58","O31944","yonP BSU21030",NA,"no_hit","no_hit","phrog_20387",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe12",TRUE,"temperate",TRUE
"51170","MISSING",NA,"MT601273","MT601273_143","P50620","nrdE nrdA BSU17380",NA,"no_hit","no_hit","phrog_84","COG0209","no_hit","Bacillus","Bacillus phage vB_BsuS-Goe12",TRUE,"temperate",TRUE
"51171","MISSING",NA,"MT601273","MT601273_102",NA,NA,NA,"no_hit","no_hit","phrog_27882",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe12",TRUE,"temperate",TRUE
"51172","MISSING",NA,"MT601273","MT601273_163",NA,NA,NA,"no_hit","no_hit","phrog_34948",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe12",TRUE,"temperate",TRUE
"51173","MISSING",NA,"MT601273","MT601273_145","O30601","yosP yojQ/yojS BSU20040",NA,"no_hit","no_hit","phrog_24856","COG0208","no_hit","Bacillus","Bacillus phage vB_BsuS-Goe12",TRUE,"temperate",TRUE
"51174","MISSING",NA,"MT601273","MT601273_109","O31912","yorA BSU20450",NA,"no_hit","no_hit","phrog_2234","COG3420","no_hit","Bacillus","Bacillus phage vB_BsuS-Goe12",TRUE,"temperate",TRUE
"51175","MISSING",NA,"MT601273","MT601273_114",NA,NA,NA,"no_hit","no_hit","phrog_124",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe12",TRUE,"temperate",TRUE
"51176","MISSING",NA,"MT601273","MT601273_147",NA,NA,NA,"no_hit","no_hit","phrog_11750",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe12",TRUE,"temperate",TRUE
"51177","MISSING",NA,"MT601273","MT601273_81","P68581","yopN BSU20830",NA,"no_hit","no_hit","phrog_31968",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe12",TRUE,"temperate",TRUE
"51178","MISSING",NA,"MT601273","MT601273_139","O31880","yosI BSU20110",NA,"no_hit","no_hit",NA,NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe12",TRUE,"temperate",TRUE
"51179","MISSING",NA,"MT601273","MT601273_60","O31939","yonV BSU20980",NA,"no_hit","no_hit","phrog_2467",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe12",TRUE,"temperate",TRUE
"51180","MISSING",NA,"MT601273","MT601273_46","O31955","yonC BSU21140",NA,"no_hit","no_hit","phrog_12284",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe12",TRUE,"temperate",TRUE
"51181","MISSING",NA,"MT601273","MT601273_47","O31954","yonD BSU21130",NA,"no_hit","no_hit","phrog_3313",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe12",TRUE,"temperate",TRUE
"51182","MISSING",NA,"MT601273","MT601273_43","O31958","yomZ BSU21170",NA,"no_hit","no_hit","phrog_14090",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe12",TRUE,"temperate",TRUE
"51183","MISSING",NA,"MT601273","MT601273_16",NA,NA,NA,"no_hit","no_hit","phrog_297","COG5546","no_hit","Bacillus","Bacillus phage vB_BsuS-Goe12",TRUE,"temperate",TRUE
"51184","MISSING",NA,"MT601273","MT601273_115",NA,NA,NA,"no_hit","no_hit","phrog_6344",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe12",TRUE,"temperate",TRUE
"51185","MISSING",NA,"MT601273","MT601273_149","O34775","yosT yojV BSU20010",NA,"no_hit","no_hit","phrog_35917","COG3449","no_hit","Bacillus","Bacillus phage vB_BsuS-Goe12",TRUE,"temperate",TRUE
"51186","MISSING",NA,"MT601273","MT601273_107","O31914","yoqY BSU20470",NA,"no_hit","no_hit","phrog_25048",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe12",TRUE,"temperate",TRUE
"51187","MISSING",NA,"MT601273","MT601273_80","O34605","yopM BSU20840",NA,"no_hit","no_hit","phrog_23684",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe12",TRUE,"temperate",TRUE
"51188","MISSING",NA,"MT601273","MT601273_57","O31945","yonO BSU21040",NA,"no_hit","no_hit","phrog_8308",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe12",TRUE,"temperate",TRUE
"51189","MISSING",NA,"MT601273","MT601273_136","O31885","yosD BSU20160",NA,"no_hit","no_hit","phrog_19492",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe12",TRUE,"temperate",TRUE
"51190","MISSING",NA,"MT601273","MT601273_138","O31881","yosH BSU20120",NA,"no_hit","no_hit","phrog_20540",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe12",TRUE,"temperate",TRUE
"51191","MISSING",NA,"MT601273","MT601273_129","O31893","yorV BSU20240",NA,"no_hit","no_hit","phrog_21689",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe12",TRUE,"temperate",TRUE
"51192","MISSING",NA,"MT601273","MT601273_152",NA,NA,NA,"no_hit","no_hit","phrog_3230","COG4333","no_hit","Bacillus","Bacillus phage vB_BsuS-Goe12",TRUE,"temperate",TRUE
"51193","MISSING",NA,"MT601273","MT601273_164","O31865","yotL yokH BSU19840",NA,"no_hit","no_hit",NA,NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe12",TRUE,"temperate",TRUE
"51194","MISSING",NA,"MT601273","MT601273_141","O31877","yosL BSU20080",NA,"no_hit","no_hit","phrog_21769",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe12",TRUE,"temperate",TRUE
"51195","MISSING",NA,"MT601273","MT601273_42","O31959","yomY BSU21180",NA,"no_hit","no_hit","phrog_25075",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe12",TRUE,"temperate",TRUE
"51196","MISSING",NA,"MT601273","MT601273_116",NA,NA,NA,"no_hit","no_hit","phrog_19",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe12",TRUE,"temperate",TRUE
"51197","MISSING",NA,"MT601273","MT601273_112","O31909","yorE BSU20410",NA,"no_hit","no_hit","phrog_15690",NA,"no_hit","Bacillus","Bacillus phage vB_BsuS-Goe12",TRUE,"temperate",TRUE
