"","ID","GTDB_tax","sequence_id","predicted_label","p_temperate","p_virulent","matched_phyla","matched_class","matched_order","matched_family","matched_word"
"59168","uvig_289605","Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia inulinivorans",76372,"virulent","0.08052012277108969","0.9194798772289102",NA,"Clostridia","Lachnospirales","Lachnospiraceae","Roseburia"
"59172","uvig_289629","Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides cellulosilyticus",76376,"temperate","0.5681815097969387","0.4318184902030613","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"59173","uvig_289630","Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium;Faecalibacterium prausnitzii_E,Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium;Faecalibacterium prausnitzii_C,Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium;Faecalibacterium prausnitzii_C",76377,"temperate","0.5009404611879695","0.4990595388120304",NA,"Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium"
"59175","uvig_289633","Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia intestinalis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia intestinalis",76379,"temperate","0.8226709332049011","0.17732906679509883",NA,"Clostridia","Lachnospirales","Lachnospiraceae","Roseburia"
"59179","uvig_289652","Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron,Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides thetaiotaomicron",76383,"virulent","0.45547390706659374","0.5445260929334063","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"59180","uvig_289656","Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella;Klebsiella pneumoniae,Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella_A;Klebsiella_A sp1",76384,"temperate","0.8918365835147222","0.10816341648527776",NA,"Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella"
"59188","uvig_289704","Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides distasonis,Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides distasonis,Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides distasonis",76392,"virulent","0.32524364675267936","0.6747563532473206","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides"
"59191","uvig_289708","Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Eubacterium_G;Eubacterium_G ventriosum,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Eubacterium_G;Eubacterium_G ventriosum,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Eubacterium_G;Eubacterium_G ventriosum,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Eubacterium_G;Eubacterium_G ventriosum,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Eubacterium_G;Eubacterium_G ventriosum",76395,"temperate","0.8998408666424641","0.10015913335753589",NA,"Clostridia","Lachnospirales","Lachnospiraceae","Eubacterium_G"
"59195","uvig_289729","Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides distasonis,Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides distasonis,Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides distasonis",76399,"temperate","0.5660397673168117","0.4339602326831883","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides"
"59198","uvig_289732","Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia intestinalis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Agathobacter;Agathobacter faecis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia intestinalis",76401,"temperate","0.8048508355767169","0.19514916442328314",NA,"Clostridia","Lachnospirales","Lachnospiraceae","Roseburia"
"59200","uvig_289737","Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides distasonis,Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides distasonis,Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides distasonis,Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides distasonis,Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides distasonis,Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides merdae,Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides distasonis",76403,"temperate","0.5344008976078961","0.4655991023921039","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides"
"59201","uvig_289738","Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides merdae,Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides merdae,Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides merdae,Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides merdae,Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides merdae,Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides merdae,Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides merdae,Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides merdae,Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides merdae",76404,"temperate","0.7281532036379595","0.27184679636204045","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides"
"59210","uvig_289754","Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;CAG-65;NA,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospira;Lachnospira eligens,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia inulinivorans,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;CAG-65;CAG-65 sp3,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia intestinalis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia intestinalis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;CAG-65;CAG-65 sp3,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia intestinalis",76411,"virulent","0.4932447668784835","0.5067552331215165",NA,"Clostridia","Lachnospirales","Lachnospiraceae","Lachnospira"
"59211","uvig_289755","Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Blautia_A;NA,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Blautia_A;Blautia_A obeum",76412,"temperate","0.7220423421928538","0.27795765780714626",NA,"Clostridia","Lachnospirales","Lachnospiraceae","Blautia_A"
"59212","uvig_289757","Bacteroidota;Bacteroidia;Bacteroidales;Barnesiellaceae;Barnesiella;Barnesiella intestinihominis,Bacteroidota;Bacteroidia;Bacteroidales;Barnesiellaceae;Barnesiella;Barnesiella intestinihominis",76413,"temperate","0.6155326779031624","0.38446732209683754","Bacteroidota","Bacteroidia","Bacteroidales","Barnesiellaceae","Barnesiella"
"59217","uvig_28977","Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia inulinivorans",9050,"temperate","0.6693703602733977","0.3306296397266022",NA,"Clostridia","Lachnospirales","Lachnospiraceae","Roseburia"
"59220","uvig_289804","Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Clostridium_Q;Clostridium_Q symbiosum,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Clostridium_Q;Clostridium_Q symbiosum,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Clostridium_Q;Clostridium_Q symbiosum,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Clostridium_Q;Clostridium_Q symbiosum,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Clostridium_Q;Clostridium_Q symbiosum,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Clostridium_Q;Clostridium_Q symbiosum,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Clostridium_Q;Clostridium_Q symbiosum",76419,"temperate","0.7679241703351177","0.23207582966488224",NA,"Clostridia","Lachnospirales","Lachnospiraceae",NA
"59227","uvig_289813","Firmicutes;Negativicutes;Veillonellales;Veillonellaceae;Veillonella;Veillonella parvula",76425,"temperate","0.6936415383664338","0.30635846163356617",NA,"Negativicutes","Veillonellales","Veillonellaceae","Veillonella"
"59228","uvig_289815","Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus lutetiensis",76426,"temperate","0.8998553181181149","0.10014468188188512",NA,"Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"59233","uvig_289834","Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Eubacterium_D;Eubacterium_D innocuum",76431,"temperate","0.8061242402947563","0.1938757597052438",NA,"Bacilli","Erysipelotrichales","Erysipelotrichaceae",NA
"59234","uvig_289835","Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Ruthenibacterium;Ruthenibacterium lactatiformans,Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Ruthenibacterium;Ruthenibacterium lactatiformans,Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Ruthenibacterium;Ruthenibacterium lactatiformans",76432,"temperate","0.8515014720215817","0.1484985279784183",NA,"Clostridia","Oscillospirales","Ruminococcaceae","Ruthenibacterium"
"59238","uvig_289857","Firmicutes;Clostridia;Oscillospirales;DTU089;Ruminococcus_E;Ruminococcus_E bromii,Firmicutes;Clostridia;Oscillospirales;DTU089;Ruminococcus_E;NA,Firmicutes;Clostridia;Oscillospirales;DTU089;Ruminococcus_E;Ruminococcus_E bromii",76434,"temperate","0.6705324315232775","0.32946756847672254",NA,"Clostridia","Oscillospirales",NA,"DTU089"
"59247","uvig_289873","Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;CAG-127;CAG-127 sp2",76441,"temperate","0.5706424363098364","0.4293575636901636",NA,"Clostridia","Lachnospirales","Lachnospiraceae",NA
"59252","uvig_289894","Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;TF01-11;TF01-11 sp1,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;TF01-11;TF01-11 sp1",76446,"temperate","0.7903800194110511","0.20961998058894893",NA,"Clostridia","Lachnospirales","Lachnospiraceae",NA
"59255","uvig_289899","Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Ruminococcus_B;Ruminococcus_B lactaris,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia inulinivorans,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia inulinivorans,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia inulinivorans",76449,"temperate","0.5913231984173243","0.4086768015826757",NA,"Clostridia","Lachnospirales","Lachnospiraceae","Ruminococcus_B"
"59267","uvig_289938","Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium;Faecalibacterium prausnitzii_B",76458,"temperate","0.6041591407961372","0.3958408592038628",NA,"Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium"
"59271","uvig_289950","Actinobacteriota;Actinobacteria;Actinomycetales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium adolescentis_B,Actinobacteriota;Actinobacteria;Actinomycetales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium adolescentis_B,Actinobacteriota;Actinobacteria;Actinomycetales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium pseudocatenulatum,Actinobacteriota;Actinobacteria;Actinomycetales;Bifidobacteriaceae;Bifidobacterium;NA,Actinobacteriota;Actinobacteria;Actinomycetales;Bifidobacteriaceae;Bifidobacterium;NA,Actinobacteriota;Actinobacteria;Actinomycetales;Bifidobacteriaceae;Bifidobacterium;NA,Actinobacteriota;Actinobacteria;Actinomycetales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium adolescentis_B,Actinobacteriota;Actinobacteria;Actinomycetales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium pseudocatenulatum,Actinobacteriota;Actinobacteria;Actinomycetales;Bifidobacteriaceae;Bifidobacterium;Bifidobacterium pseudocatenulatum,Actinobacteriota;Actinobacteria;Actinomycetales;Bifidobacteriaceae;Bifidobacterium;NA,Actinobacteriota;Actinobacteria;Actinomycetales;Bifidobacteriaceae;Bifidobacterium;NA",76461,"temperate","0.856754057940522","0.14324594205947805",NA,NA,"Actinomycetales","Bifidobacteriaceae","Bifidobacterium"
"59274","uvig_289954","Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Eubacterium_G;Eubacterium_G ventriosum,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Eubacterium_G;Eubacterium_G ventriosum",76464,"temperate","0.6286748140532203","0.37132518594677966",NA,"Clostridia","Lachnospirales","Lachnospiraceae","Eubacterium_G"
"59280","uvig_289967","Actinobacteriota;Coriobacteriia;Coriobacteriales;Coriobacteriaceae;Collinsella;NA",76469,"temperate","0.730018394659352","0.2699816053406479",NA,"Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella"
"59283","uvig_289994","Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Agathobacter;Agathobacter rectalis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospira;Lachnospira eligens,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospira;Lachnospira rogosae,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Agathobacter;Agathobacter rectalis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Agathobacter;Agathobacter rectalis",76471,"temperate","0.7643398580355761","0.23566014196442386",NA,"Clostridia","Lachnospirales","Lachnospiraceae","Agathobacter"
"59284","uvig_289995","Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia inulinivorans,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia inulinivorans,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia inulinivorans,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia inulinivorans,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia inulinivorans,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia inulinivorans,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia inulinivorans,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia inulinivorans",76472,"temperate","0.8073742608859739","0.19262573911402614",NA,"Clostridia","Lachnospirales","Lachnospiraceae","Roseburia"
"59285","uvig_289996","Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Eubacterium_G;Eubacterium_G ventriosum,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Eubacterium_G;Eubacterium_G ventriosum,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Eubacterium_G;Eubacterium_G ventriosum",76473,"temperate","0.7348584184821858","0.2651415815178142",NA,"Clostridia","Lachnospirales","Lachnospiraceae","Eubacterium_G"
"59287","uvig_289998","Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia intestinalis",76475,"temperate","0.7567749195038734","0.24322508049612657",NA,"Clostridia","Lachnospirales","Lachnospiraceae","Roseburia"
"59288","uvig_289999","Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae;Parabacteroides;Parabacteroides distasonis",76476,"virulent","0.23859486453436718","0.7614051354656328","Bacteroidota","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides"
"59290","uvig_290004","Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides intestinalis",76478,"temperate","0.6077637904746115","0.3922362095253885","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"59296","uvig_290020","Firmicutes;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae;Erysipelatoclostridium;GCF_000752095.2,Firmicutes;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae;Erysipelatoclostridium;GCF_000752095.2,Firmicutes;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae;Erysipelatoclostridium;GCF_000752095.2,Firmicutes;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae;Erysipelatoclostridium;GCF_000752095.2,Firmicutes;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae;Erysipelatoclostridium;GCF_000752095.2,Firmicutes;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae;Erysipelatoclostridium;GCF_000752095.2",76484,"temperate","0.7956661665280366","0.20433383347196338",NA,"Bacilli","Erysipelotrichales",NA,NA
"59297","uvig_290021","Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Blautia_A;Blautia_A wexlerae,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Blautia_A;Blautia_A wexlerae,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Blautia_A;Blautia_A obeum,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Blautia_A;NA",76485,"temperate","0.847021983169094","0.15297801683090603",NA,"Clostridia","Lachnospirales","Lachnospiraceae","Blautia_A"
"59298","uvig_290025","Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Blautia_A;Blautia_A wexlerae,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Blautia_A;Blautia_A wexlerae,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Blautia_A;NA",76486,"temperate","0.579244398715874","0.420755601284126",NA,"Clostridia","Lachnospirales","Lachnospiraceae","Blautia_A"
"59301","uvig_290045","Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospira;Lachnospira eligens,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Fusicatenibacter;Fusicatenibacter saccharivorans,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Agathobacter;Agathobacter rectalis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Fusicatenibacter;Fusicatenibacter saccharivorans,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospira;Lachnospira eligens,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospira;Lachnospira eligens,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Agathobacter;Agathobacter rectalis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Agathobacter;Agathobacter rectalis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Agathobacter;Agathobacter rectalis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospira;Lachnospira eligens,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospira;Lachnospira eligens,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Fusicatenibacter;Fusicatenibacter saccharivorans,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Agathobacter;Agathobacter rectalis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Ruminococcus_B;GCA_900066545.1,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Agathobacter;Agathobacter rectalis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Agathobacter;Agathobacter rectalis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Agathobacter;Agathobacter rectalis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Agathobacter;Agathobacter rectalis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Agathobacter;Agathobacter rectalis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospira;Lachnospira eligens,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Agathobacter;Agathobacter rectalis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospira;Lachnospira eligens,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Agathobacter;Agathobacter rectalis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Coprococcus_A;Coprococcus_A catus,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Agathobacter;Agathobacter rectalis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Agathobacter;Agathobacter rectalis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Agathobacter;Agathobacter rectalis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Fusicatenibacter;Fusicatenibacter saccharivorans",76489,"temperate","0.5803222002525248","0.41967779974747527",NA,"Clostridia","Lachnospirales","Lachnospiraceae","Lachnospira"
"59304","uvig_290050","Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;CAG-65;CAG-65 sp3,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;CAG-65;GCA_900066365.1,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;CAG-65;CAG-65 sp3,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;CAG-65;CAG-65 sp3,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;CAG-65;CAG-65 sp3",76492,"temperate","0.6633274168044755","0.3366725831955244",NA,"Clostridia","Lachnospirales","Lachnospiraceae",NA
"59311","uvig_290061","Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Prevotella;Prevotella copri,Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Prevotella;Prevotella copri,Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Prevotella;Prevotella copri",76499,"virulent","0.1039798790422605","0.8960201209577395","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Prevotella"
"59312","uvig_290062","Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Bacteroides;Bacteroides xylanisolvens_B",76500,"virulent","0.11864900690430934","0.8813509930956908","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"59313","uvig_290064","Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Prevotella;Prevotella copri,Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Prevotella;Prevotella copri,Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Prevotella;Prevotella copri",76501,"virulent","0.11067239606095411","0.889327603939046","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Prevotella"
"59319","uvig_290100","Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Prevotella;Prevotella copri,Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Prevotella;Prevotella copri,Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae;Prevotella;Prevotella copri",76507,"virulent","0.18682355451876514","0.8131764454812349","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Prevotella"
"59321","uvig_290105","Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Blautia_A;NA",76509,"temperate","0.7051793712441875","0.2948206287558126",NA,"Clostridia","Lachnospirales","Lachnospiraceae","Blautia_A"
"59329","uvig_290115","Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia intestinalis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia intestinalis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia intestinalis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;NA,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia intestinalis",76517,"temperate","0.7703211514771101","0.22967884852288992",NA,"Clostridia","Lachnospirales","Lachnospiraceae","Roseburia"
"59330","uvig_290121","Firmicutes;Clostridia;Oscillospirales;DTU089;Ruminococcus_E;Ruminococcus_E bromii",76518,"temperate","0.7033637967757848","0.2966362032242152",NA,"Clostridia","Oscillospirales",NA,"DTU089"
"59334","uvig_290131","Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Eubacterium_E;Eubacterium_E hallii,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Eubacterium_E;Eubacterium_E hallii,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Eubacterium_E;Eubacterium_E hallii,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Blautia_A;Blautia_A obeum,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Eubacterium_E;Eubacterium_E hallii,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Eubacterium_E;Eubacterium_E hallii_A",76522,"temperate","0.72625568054532","0.27374431945468",NA,"Clostridia","Lachnospirales","Lachnospiraceae","Blautia_A"
"59344","uvig_290196","Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium;Faecalibacterium prausnitzii_B",76532,"temperate","0.919820042860923","0.08017995713907693",NA,"Clostridia","Oscillospirales","Ruminococcaceae","Faecalibacterium"
"59347","uvig_290219","Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Coprococcus;GCF_000154245.1,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Agathobacter;Agathobacter rectalis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia intestinalis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Agathobacter;Agathobacter rectalis,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Agathobacter;Agathobacter rectalis",76533,"virulent","0.03260995091950057","0.9673900490804994",NA,"Clostridia","Lachnospirales","Lachnospiraceae","Coprococcus"
"59348","uvig_290220","Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus_D;Ruminococcus_D bicirculans,Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus_D;Ruminococcus_D bicirculans,Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus_D;Ruminococcus_D bicirculans,Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus_D;Ruminococcus_D bicirculans,Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus_D;Ruminococcus_D bicirculans",76534,"temperate","0.5256152902454604","0.4743847097545397",NA,"Clostridia","Oscillospirales","Ruminococcaceae",NA
"59350","uvig_290223","Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Robinsoniella;NA,Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Eubacterium_E;Eubacterium_E hallii",76536,"temperate","0.9146530635859801","0.0853469364140199",NA,"Clostridia","Lachnospirales","Lachnospiraceae","Robinsoniella"
