genome,threshold,cluster_method,comparison_algorithm,greedy_representative,primary_cluster,original_secondary_cluster,secondary_cluster
MW512573.fasta,0.005,greedy,fastANI,True,0,0_825,0_825
MW528836.fasta,0.005,greedy,fastANI,True,0,0_289,0_289
MW546064.fasta,0.005,greedy,fastANI,True,0,0_243,0_243
MW546065.fasta,0.005,greedy,fastANI,False,0,0_243,0_243
MW546066.fasta,0.005,greedy,fastANI,False,0,0_250,0_250
MW546067.fasta,0.005,greedy,fastANI,False,0,0_250,0_250
MW546068.fasta,0.005,greedy,fastANI,False,0,0_237,0_237
MW546069.fasta,0.005,greedy,fastANI,False,0,0_237,0_237
MW546070.fasta,0.005,greedy,fastANI,True,0,0_250,0_250
MW546071.fasta,0.005,greedy,fastANI,True,0,0_467,0_467
MW546072.fasta,0.005,greedy,fastANI,True,0,0_237,0_237
MW546073.fasta,0.005,greedy,fastANI,True,0,0_268,0_268
MW546074.fasta,0.005,greedy,fastANI,True,0,0_238,0_238
MW546075.fasta,0.005,greedy,fastANI,True,0,0_299,0_299
MW546077.fasta,0.005,greedy,fastANI,True,0,0_468,0_468
MW554488.fasta,0.005,greedy,fastANI,True,0,0_1149,0_1149
MW584228.fasta,0.005,greedy,fastANI,True,0,0_125,0_125
MW589261.fasta,0.005,greedy,fastANI,True,0,0_590,0_590
MW596414.fasta,0.005,greedy,fastANI,False,0,0_125,0_125
MW623430.fasta,0.005,greedy,fastANI,True,0,0_2696,0_2696
MW627293.fasta,0.005,greedy,fastANI,True,0,0_1203,0_1203
MW633168.fasta,0.005,greedy,fastANI,True,0,0_405,0_405
MW650841.fasta,0.005,greedy,fastANI,False,0,0_1203,0_1203
MW672041.fasta,0.005,greedy,fastANI,True,0,0_2195,0_2195
MW677132.fasta,0.005,greedy,fastANI,True,0,0_775,0_775
MW679027.fasta,0.005,greedy,fastANI,True,0,0_2728,0_2728
MW749002.fasta,0.005,greedy,fastANI,True,0,0_233,0_233
MW749003.fasta,0.005,greedy,fastANI,True,0,0_14,0_14
MW749006.fasta,0.005,greedy,fastANI,True,0,0_26,0_26
MW749007.fasta,0.005,greedy,fastANI,True,0,0_241,0_241
MW749009.fasta,0.005,greedy,fastANI,True,0,0_687,0_687
MW787012.fasta,0.005,greedy,fastANI,True,0,0_75,0_75
MW791312.fasta,0.005,greedy,fastANI,True,0,0_2519,0_2519
MW815121.fasta,0.005,greedy,fastANI,True,0,0_2718,0_2718
MW846279.fasta,0.005,greedy,fastANI,True,0,0_1128,0_1128
MW864250.fasta,0.005,greedy,fastANI,True,0,0_2716,0_2716
MW864251.fasta,0.005,greedy,fastANI,True,0,0_2736,0_2736
MW864252.fasta,0.005,greedy,fastANI,True,0,0_485,0_485
MW924497.fasta,0.005,greedy,fastANI,True,0,0_990,0_990
MW924889.fasta,0.005,greedy,fastANI,True,0,0_1291,0_1291
MW927511.fasta,0.005,greedy,fastANI,True,0,0_1785,0_1785
MW927512.fasta,0.005,greedy,fastANI,True,0,0_1697,0_1697
MW927513.fasta,0.005,greedy,fastANI,True,0,0_1599,0_1599
MW927514.fasta,0.005,greedy,fastANI,False,0,0_1390,0_1390
MW927515.fasta,0.005,greedy,fastANI,True,0,0_1278,0_1278
MW927516.fasta,0.005,greedy,fastANI,True,0,0_1627,0_1627
MW927517.fasta,0.005,greedy,fastANI,False,0,0_1785,0_1785
MW927518.fasta,0.005,greedy,fastANI,False,0,0_1697,0_1697
MW927519.fasta,0.005,greedy,fastANI,True,0,0_1987,0_1987
MW927520.fasta,0.005,greedy,fastANI,False,0,0_1390,0_1390
MW927521.fasta,0.005,greedy,fastANI,False,0,0_1622,0_1622
MW927522.fasta,0.005,greedy,fastANI,True,0,0_1285,0_1285
MW927523.fasta,0.005,greedy,fastANI,True,0,0_1628,0_1628
MW927524.fasta,0.005,greedy,fastANI,True,0,0_1622,0_1622
MW927525.fasta,0.005,greedy,fastANI,False,0,0_1599,0_1599
MZ041098.fasta,0.005,greedy,fastANI,True,0,0_1240,0_1240
MZ089978.fasta,0.005,greedy,fastANI,True,0,0_2777,0_2777
MZ089979.fasta,0.005,greedy,fastANI,True,0,0_2784,0_2784
MZ090946.fasta,0.005,greedy,fastANI,True,0,0_1974,0_1974
MZ092003.fasta,0.005,greedy,fastANI,True,0,0_606,0_606
MZ147816.fasta,0.005,greedy,fastANI,True,0,0_165,0_165
MZ152915.fasta,0.005,greedy,fastANI,True,0,0_2678,0_2678
MZ182246.fasta,0.005,greedy,fastANI,False,0,0_1433,0_1433
MZ218124.fasta,0.005,greedy,fastANI,True,0,0_1012,0_1012
MZ272341.fasta,0.005,greedy,fastANI,True,0,0_1433,0_1433
MZ308445.fasta,0.005,greedy,fastANI,True,0,0_1702,0_1702
MZ326865.fasta,0.005,greedy,fastANI,True,0,0_1315,0_1315
MZ333456.fasta,0.005,greedy,fastANI,True,0,0_1649,0_1649
MZ333457.fasta,0.005,greedy,fastANI,True,0,0_750,0_750
MZ333458.fasta,0.005,greedy,fastANI,True,0,0_1642,0_1642
MZ333461.fasta,0.005,greedy,fastANI,True,0,0_1153,0_1153
MZ333462.fasta,0.005,greedy,fastANI,True,0,0_226,0_226
MZ359091.fasta,0.005,greedy,fastANI,True,0,0_2750,0_2750
MZ361825.fasta,0.005,greedy,fastANI,True,0,0_1907,0_1907
MZ368140.fasta,0.005,greedy,fastANI,True,0,0_2281,0_2281
MZ384014.fasta,0.005,greedy,fastANI,True,0,0_2521,0_2521
MZ398135.fasta,0.005,greedy,fastANI,True,0,0_752,0_752
MZ398136.fasta,0.005,greedy,fastANI,False,0,0_752,0_752
MZ399596.fasta,0.005,greedy,fastANI,True,0,0_758,0_758
MZ401005.fasta,0.005,greedy,fastANI,True,0,0_2683,0_2683
MZ401006.fasta,0.005,greedy,fastANI,True,0,0_1536,0_1536
MZ401007.fasta,0.005,greedy,fastANI,True,0,0_2701,0_2701
MZ401008.fasta,0.005,greedy,fastANI,True,0,0_2682,0_2682
MZ401009.fasta,0.005,greedy,fastANI,False,0,0_2682,0_2682
MZ417315.fasta,0.005,greedy,fastANI,True,0,0_360,0_360
MZ417316.fasta,0.005,greedy,fastANI,True,0,0_286,0_286
MZ417317.fasta,0.005,greedy,fastANI,True,0,0_287,0_287
MZ417318.fasta,0.005,greedy,fastANI,False,0,0_286,0_286
MZ417319.fasta,0.005,greedy,fastANI,True,0,0_371,0_371
MZ417320.fasta,0.005,greedy,fastANI,True,0,0_290,0_290
MZ417321.fasta,0.005,greedy,fastANI,True,0,0_431,0_431
MZ417322.fasta,0.005,greedy,fastANI,True,0,0_379,0_379
MZ417323.fasta,0.005,greedy,fastANI,True,0,0_304,0_304
MZ417324.fasta,0.005,greedy,fastANI,False,0,0_287,0_287
MZ417325.fasta,0.005,greedy,fastANI,True,0,0_411,0_411
MZ417326.fasta,0.005,greedy,fastANI,True,0,0_531,0_531
MZ417327.fasta,0.005,greedy,fastANI,True,0,0_518,0_518
MZ417328.fasta,0.005,greedy,fastANI,True,0,0_342,0_342
MZ417329.fasta,0.005,greedy,fastANI,True,0,0_425,0_425
MZ417330.fasta,0.005,greedy,fastANI,False,0,0_425,0_425
MZ417331.fasta,0.005,greedy,fastANI,True,0,0_436,0_436
MZ417332.fasta,0.005,greedy,fastANI,True,0,0_396,0_396
MZ417333.fasta,0.005,greedy,fastANI,False,0,0_287,0_287
MZ417334.fasta,0.005,greedy,fastANI,False,0,0_286,0_286
MZ417335.fasta,0.005,greedy,fastANI,True,0,0_288,0_288
MZ417336.fasta,0.005,greedy,fastANI,True,0,0_610,0_610
MZ417337.fasta,0.005,greedy,fastANI,True,0,0_322,0_322
MZ417338.fasta,0.005,greedy,fastANI,True,0,0_587,0_587
MZ417339.fasta,0.005,greedy,fastANI,True,0,0_583,0_583
MZ417340.fasta,0.005,greedy,fastANI,True,0,0_340,0_340
MZ417341.fasta,0.005,greedy,fastANI,True,0,0_585,0_585
MZ417342.fasta,0.005,greedy,fastANI,True,0,0_586,0_586
MZ417343.fasta,0.005,greedy,fastANI,True,0,0_612,0_612
MZ417344.fasta,0.005,greedy,fastANI,True,0,0_424,0_424
MZ417345.fasta,0.005,greedy,fastANI,True,0,0_374,0_374
MZ417346.fasta,0.005,greedy,fastANI,True,0,0_350,0_350
MZ417347.fasta,0.005,greedy,fastANI,True,0,0_376,0_376
MZ417348.fasta,0.005,greedy,fastANI,False,0,0_583,0_583
MZ417349.fasta,0.005,greedy,fastANI,True,0,0_1176,0_1176
MZ417350.fasta,0.005,greedy,fastANI,False,0,0_340,0_340
MZ417351.fasta,0.005,greedy,fastANI,True,0,0_1040,0_1040
MZ417352.fasta,0.005,greedy,fastANI,True,0,0_1268,0_1268
MZ417353.fasta,0.005,greedy,fastANI,True,0,0_1118,0_1118
MZ417354.fasta,0.005,greedy,fastANI,True,0,0_361,0_361
MZ420150.fasta,0.005,greedy,fastANI,True,0,0_224,0_224
MZ422438.fasta,0.005,greedy,fastANI,True,0,0_20,0_20
MZ427930.fasta,0.005,greedy,fastANI,True,0,0_205,0_205
MZ488273.fasta,0.005,greedy,fastANI,True,0,0_1259,0_1259
MZ501260.fasta,0.005,greedy,fastANI,True,0,0_88,0_88
MZ501261.fasta,0.005,greedy,fastANI,True,0,0_89,0_89
MZ501262.fasta,0.005,greedy,fastANI,True,0,0_66,0_66
MZ501263.fasta,0.005,greedy,fastANI,True,0,0_98,0_98
MZ501264.fasta,0.005,greedy,fastANI,True,0,0_839,0_839
MZ501265.fasta,0.005,greedy,fastANI,True,0,0_133,0_133
MZ570263.fasta,0.005,greedy,fastANI,True,0,0_2544,0_2544
MZ570582.fasta,0.005,greedy,fastANI,True,0,0_1514,0_1514
MZ573780.fasta,0.005,greedy,fastANI,True,0,0_254,0_254
MZ573923.fasta,0.005,greedy,fastANI,False,0,0_209,0_209
MZ643272.fasta,0.005,greedy,fastANI,True,0,0_422,0_422
MZ666130.fasta,0.005,greedy,fastANI,True,0,0_1426,0_1426
MZ751040.fasta,0.005,greedy,fastANI,True,0,0_261,0_261
MZ779063.fasta,0.005,greedy,fastANI,True,0,0_10,0_10
MZ955869.fasta,0.005,greedy,fastANI,True,0,0_2597,0_2597
MZ969646.fasta,0.005,greedy,fastANI,True,0,0_546,0_546
MZ983385.fasta,0.005,greedy,fastANI,True,0,0_827,0_827
MZ995505.fasta,0.005,greedy,fastANI,True,0,0_1674,0_1674
OK173051.fasta,0.005,greedy,fastANI,True,0,0_1385,0_1385
OK247671.fasta,0.005,greedy,fastANI,True,0,0_894,0_894
OK283618.fasta,0.005,greedy,fastANI,True,0,0_599,0_599
OK349510.fasta,0.005,greedy,fastANI,True,0,0_193,0_193
OK499972.fasta,0.005,greedy,fastANI,True,0,0_105,0_105
OK499976.fasta,0.005,greedy,fastANI,True,0,0_96,0_96
OK499977.fasta,0.005,greedy,fastANI,True,0,0_132,0_132
OK499979.fasta,0.005,greedy,fastANI,True,0,0_1591,0_1591
OK499983.fasta,0.005,greedy,fastANI,True,0,0_135,0_135
OK499987.fasta,0.005,greedy,fastANI,True,0,0_53,0_53
OK499990.fasta,0.005,greedy,fastANI,True,0,0_95,0_95
OK499991.fasta,0.005,greedy,fastANI,True,0,0_37,0_37
OK499992.fasta,0.005,greedy,fastANI,True,0,0_40,0_40
OK499994.fasta,0.005,greedy,fastANI,True,0,0_108,0_108
OK499999.fasta,0.005,greedy,fastANI,True,0,0_1601,0_1601
OK500001.fasta,0.005,greedy,fastANI,True,0,0_137,0_137
OK500002.fasta,0.005,greedy,fastANI,True,0,0_1853,0_1853
OK574338.fasta,0.005,greedy,fastANI,True,0,0_2693,0_2693
OK896991.fasta,0.005,greedy,fastANI,True,0,0_631,0_631
OL362280.fasta,0.005,greedy,fastANI,True,0,0_239,0_239
OL436245.fasta,0.005,greedy,fastANI,True,0,0_297,0_297
OL436246.fasta,0.005,greedy,fastANI,True,0,0_430,0_430
OL505084.fasta,0.005,greedy,fastANI,True,0,0_1590,0_1590
OL505085.fasta,0.005,greedy,fastANI,True,0,0_762,0_762
OL539449.fasta,0.005,greedy,fastANI,True,0,0_1300,0_1300
OL547738.fasta,0.005,greedy,fastANI,False,0,0_2682,0_2682
OL580764.fasta,0.005,greedy,fastANI,True,0,0_545,0_545
OL690335.fasta,0.005,greedy,fastANI,True,0,0_698,0_698
OL741057.fasta,0.005,greedy,fastANI,True,0,0_426,0_426
OL744111.fasta,0.005,greedy,fastANI,True,0,0_2624,0_2624
OL744112.fasta,0.005,greedy,fastANI,False,0,0_2527,0_2527
OL774867.fasta,0.005,greedy,fastANI,True,0,0_1211,0_1211
OL774868.fasta,0.005,greedy,fastANI,True,0,0_2406,0_2406
OL774869.fasta,0.005,greedy,fastANI,True,0,0_2382,0_2382
OL774870.fasta,0.005,greedy,fastANI,True,0,0_1728,0_1728
OL774871.fasta,0.005,greedy,fastANI,True,0,0_1933,0_1933
OL774872.fasta,0.005,greedy,fastANI,True,0,0_1906,0_1906
OL774873.fasta,0.005,greedy,fastANI,True,0,0_1729,0_1729
OL774874.fasta,0.005,greedy,fastANI,True,0,0_1331,0_1331
OL774875.fasta,0.005,greedy,fastANI,True,0,0_1918,0_1918
OL774876.fasta,0.005,greedy,fastANI,True,0,0_2793,0_2793
OL774877.fasta,0.005,greedy,fastANI,True,0,0_2162,0_2162
OL799250.fasta,0.005,greedy,fastANI,True,0,0_1424,0_1424
OL799256.fasta,0.005,greedy,fastANI,True,0,0_1329,0_1329
OL799257.fasta,0.005,greedy,fastANI,True,0,0_1458,0_1458
OL799258.fasta,0.005,greedy,fastANI,True,0,0_208,0_208
OL799259.fasta,0.005,greedy,fastANI,True,0,0_2621,0_2621
OL799260.fasta,0.005,greedy,fastANI,True,0,0_202,0_202
OL840290.fasta,0.005,greedy,fastANI,True,0,0_1021,0_1021
OL870611.fasta,0.005,greedy,fastANI,True,0,0_217,0_217
OL870612.fasta,0.005,greedy,fastANI,True,0,0_773,0_773
OL960567.fasta,0.005,greedy,fastANI,False,0,0_289,0_289
OL960568.fasta,0.005,greedy,fastANI,False,0,0_289,0_289
OL960569.fasta,0.005,greedy,fastANI,False,0,0_235,0_235
OL960570.fasta,0.005,greedy,fastANI,False,0,0_289,0_289
OL964058.fasta,0.005,greedy,fastANI,True,0,0_160,0_160
OM030343.fasta,0.005,greedy,fastANI,False,0,0_289,0_289
OM112209.fasta,0.005,greedy,fastANI,True,0,0_1364,0_1364
OM112210.fasta,0.005,greedy,fastANI,True,0,0_701,0_701
OM135992.fasta,0.005,greedy,fastANI,True,0,0_534,0_534
OM236513.fasta,0.005,greedy,fastANI,True,0,0_505,0_505
OM236514.fasta,0.005,greedy,fastANI,True,0,0_1602,0_1602
OM236515.fasta,0.005,greedy,fastANI,True,0,0_520,0_520
OM236516.fasta,0.005,greedy,fastANI,True,0,0_57,0_57
OM240926.fasta,0.005,greedy,fastANI,True,0,0_2637,0_2637
OM240927.fasta,0.005,greedy,fastANI,True,0,0_2639,0_2639
OM240928.fasta,0.005,greedy,fastANI,True,0,0_2628,0_2628
OM240929.fasta,0.005,greedy,fastANI,True,0,0_2635,0_2635
OM249958.fasta,0.005,greedy,fastANI,True,0,0_2634,0_2634
OM293948.fasta,0.005,greedy,fastANI,True,0,0_434,0_434
OM293949.fasta,0.005,greedy,fastANI,True,0,0_831,0_831
OM304856.fasta,0.005,greedy,fastANI,False,0,0_987,0_987
OM350011.fasta,0.005,greedy,fastANI,True,0,0_47,0_47
OM350012.fasta,0.005,greedy,fastANI,True,0,0_109,0_109
OM350013.fasta,0.005,greedy,fastANI,True,0,0_101,0_101
OM373548.fasta,0.005,greedy,fastANI,True,0,0_189,0_189
OM373549.fasta,0.005,greedy,fastANI,True,0,0_584,0_584
OM373550.fasta,0.005,greedy,fastANI,False,0,0_2030,0_2030
OM373551.fasta,0.005,greedy,fastANI,True,0,0_1760,0_1760
OM373552.fasta,0.005,greedy,fastANI,True,0,0_1749,0_1749
OM373553.fasta,0.005,greedy,fastANI,True,0,0_2510,0_2510
OM373554.fasta,0.005,greedy,fastANI,True,0,0_1216,0_1216
OM373556.fasta,0.005,greedy,fastANI,True,0,0_2030,0_2030
OM373557.fasta,0.005,greedy,fastANI,True,0,0_248,0_248
OM373558.fasta,0.005,greedy,fastANI,True,0,0_1739,0_1739
OM373559.fasta,0.005,greedy,fastANI,True,0,0_1087,0_1087
OM373560.fasta,0.005,greedy,fastANI,True,0,0_2751,0_2751
OM373561.fasta,0.005,greedy,fastANI,True,0,0_1411,0_1411
OM439662.fasta,0.005,greedy,fastANI,True,0,0_1067,0_1067
OM439663.fasta,0.005,greedy,fastANI,True,0,0_1162,0_1162
OM439664.fasta,0.005,greedy,fastANI,True,0,0_1567,0_1567
OM439665.fasta,0.005,greedy,fastANI,True,0,0_959,0_959
OM439666.fasta,0.005,greedy,fastANI,True,0,0_1248,0_1248
OM439667.fasta,0.005,greedy,fastANI,True,0,0_962,0_962
OM439668.fasta,0.005,greedy,fastANI,True,0,0_1184,0_1184
OM439669.fasta,0.005,greedy,fastANI,True,0,0_1207,0_1207
OM439670.fasta,0.005,greedy,fastANI,True,0,0_1135,0_1135
OM439671.fasta,0.005,greedy,fastANI,True,0,0_1114,0_1114
OM439672.fasta,0.005,greedy,fastANI,True,0,0_1106,0_1106
OM439673.fasta,0.005,greedy,fastANI,True,0,0_1080,0_1080
OM439674.fasta,0.005,greedy,fastANI,True,0,0_1170,0_1170
OM439675.fasta,0.005,greedy,fastANI,True,0,0_1059,0_1059
OM634653.fasta,0.005,greedy,fastANI,True,0,0_43,0_43
OM634661.fasta,0.005,greedy,fastANI,True,0,0_23,0_23
OM638104.fasta,0.005,greedy,fastANI,True,0,0_2659,0_2659
OM654379.fasta,0.005,greedy,fastANI,True,0,0_670,0_670
OM687507.fasta,0.005,greedy,fastANI,True,0,0_1039,0_1039
OM687508.fasta,0.005,greedy,fastANI,True,0,0_2191,0_2191
OM687509.fasta,0.005,greedy,fastANI,True,0,0_941,0_941
OM687510.fasta,0.005,greedy,fastANI,True,0,0_916,0_916
OM728296.fasta,0.005,greedy,fastANI,True,0,0_527,0_527
OM728297.fasta,0.005,greedy,fastANI,True,0,0_17,0_17
OM728298.fasta,0.005,greedy,fastANI,True,0,0_246,0_246
OM728299.fasta,0.005,greedy,fastANI,True,0,0_267,0_267
OM728300.fasta,0.005,greedy,fastANI,True,0,0_84,0_84
OM728301.fasta,0.005,greedy,fastANI,True,0,0_120,0_120
OM728302.fasta,0.005,greedy,fastANI,True,0,0_145,0_145
OM728303.fasta,0.005,greedy,fastANI,True,0,0_147,0_147
OM728304.fasta,0.005,greedy,fastANI,True,0,0_140,0_140
OM743306.fasta,0.005,greedy,fastANI,True,0,0_116,0_116
OM850391.fasta,0.005,greedy,fastANI,False,0,0_335,0_335
OM850392.fasta,0.005,greedy,fastANI,True,0,0_334,0_334
OM966901.fasta,0.005,greedy,fastANI,True,0,0_266,0_266
OM982668.fasta,0.005,greedy,fastANI,True,0,0_173,0_173
OM982669.fasta,0.005,greedy,fastANI,True,0,0_144,0_144
OM982670.fasta,0.005,greedy,fastANI,True,0,0_171,0_171
OM982671.fasta,0.005,greedy,fastANI,True,0,0_176,0_176
OM982672.fasta,0.005,greedy,fastANI,True,0,0_177,0_177
OM982673.fasta,0.005,greedy,fastANI,True,0,0_185,0_185
OM982674.fasta,0.005,greedy,fastANI,True,0,0_187,0_187
ON042750.fasta,0.005,greedy,fastANI,True,0,0_2715,0_2715
ON086985.fasta,0.005,greedy,fastANI,True,0,0_749,0_749
ON107264.fasta,0.005,greedy,fastANI,True,0,0_496,0_496
ON113167.fasta,0.005,greedy,fastANI,True,0,0_302,0_302
ON113168.fasta,0.005,greedy,fastANI,True,0,0_364,0_364
ON113169.fasta,0.005,greedy,fastANI,True,0,0_321,0_321
ON113170.fasta,0.005,greedy,fastANI,True,0,0_214,0_214
ON113171.fasta,0.005,greedy,fastANI,True,0,0_780,0_780
ON113172.fasta,0.005,greedy,fastANI,True,0,0_746,0_746
ON113173.fasta,0.005,greedy,fastANI,True,0,0_740,0_740
ON113174.fasta,0.005,greedy,fastANI,True,0,0_751,0_751
ON113175.fasta,0.005,greedy,fastANI,True,0,0_748,0_748
ON113176.fasta,0.005,greedy,fastANI,True,0,0_1553,0_1553
ON113177.fasta,0.005,greedy,fastANI,True,0,0_744,0_744
ON113178.fasta,0.005,greedy,fastANI,True,0,0_745,0_745
ON113179.fasta,0.005,greedy,fastANI,True,0,0_753,0_753
ON113180.fasta,0.005,greedy,fastANI,True,0,0_739,0_739
ON113181.fasta,0.005,greedy,fastANI,True,0,0_2617,0_2617
ON113334.fasta,0.005,greedy,fastANI,False,0,0_1439,0_1439
ON113344.fasta,0.005,greedy,fastANI,True,0,0_335,0_335
ON113345.fasta,0.005,greedy,fastANI,True,0,0_1335,0_1335
ON117106.fasta,0.005,greedy,fastANI,True,0,0_630,0_630
ON117153.fasta,0.005,greedy,fastANI,False,0,0_2483,0_2483
ON125307.fasta,0.005,greedy,fastANI,True,0,0_186,0_186
ON133270.fasta,0.005,greedy,fastANI,True,0,0_77,0_77
ON153212.fasta,0.005,greedy,fastANI,True,0,0_437,0_437
ON210834.fasta,0.005,greedy,fastANI,True,0,0_655,0_655
ON210835.fasta,0.005,greedy,fastANI,False,0,0_655,0_655
ON286976.fasta,0.005,greedy,fastANI,True,0,0_305,0_305
ON325435.fasta,0.005,greedy,fastANI,True,0,0_951,0_951
ON352054.fasta,0.005,greedy,fastANI,True,0,0_2665,0_2665
ON366410.fasta,0.005,greedy,fastANI,True,0,0_1159,0_1159
ON366411.fasta,0.005,greedy,fastANI,True,0,0_170,0_170
ON366412.fasta,0.005,greedy,fastANI,True,0,0_2481,0_2481
ON453893.fasta,0.005,greedy,fastANI,True,0,0_1646,0_1646
ON453898.fasta,0.005,greedy,fastANI,True,0,0_952,0_952
ON453899.fasta,0.005,greedy,fastANI,True,0,0_638,0_638
ON453900.fasta,0.005,greedy,fastANI,True,0,0_755,0_755
ON453901.fasta,0.005,greedy,fastANI,True,0,0_928,0_928
ON453902.fasta,0.005,greedy,fastANI,True,0,0_1831,0_1831
ON453903.fasta,0.005,greedy,fastANI,True,0,0_1882,0_1882
ON453904.fasta,0.005,greedy,fastANI,True,0,0_1276,0_1276
ON453905.fasta,0.005,greedy,fastANI,True,0,0_2044,0_2044
ON456151.fasta,0.005,greedy,fastANI,True,0,0_1279,0_1279
ON493777.fasta,0.005,greedy,fastANI,True,0,0_2608,0_2608
ON506926.fasta,0.005,greedy,fastANI,True,0,0_607,0_607
ON506927.fasta,0.005,greedy,fastANI,True,0,0_219,0_219
ON506928.fasta,0.005,greedy,fastANI,True,0,0_228,0_228
ON513432.fasta,0.005,greedy,fastANI,True,0,0_1102,0_1102
ON528935.fasta,0.005,greedy,fastANI,True,0,0_1709,0_1709
ON548417.fasta,0.005,greedy,fastANI,True,0,0_39,0_39
ON548418.fasta,0.005,greedy,fastANI,True,0,0_56,0_56
ON548419.fasta,0.005,greedy,fastANI,True,0,0_34,0_34
ON548420.fasta,0.005,greedy,fastANI,True,0,0_32,0_32
ON548421.fasta,0.005,greedy,fastANI,True,0,0_149,0_149
ON550478.fasta,0.005,greedy,fastANI,True,0,0_943,0_943
ON571632.fasta,0.005,greedy,fastANI,True,0,0_1086,0_1086
ON637248.fasta,0.005,greedy,fastANI,True,0,0_2764,0_2764
ON699007.fasta,0.005,greedy,fastANI,True,0,0_1650,0_1650
ON741189.fasta,0.005,greedy,fastANI,True,0,0_838,0_838
ON759209.fasta,0.005,greedy,fastANI,True,0,0_2758,0_2758
ON759210.fasta,0.005,greedy,fastANI,True,0,0_2737,0_2737
ON814134.fasta,0.005,greedy,fastANI,True,0,0_438,0_438
ON814135.fasta,0.005,greedy,fastANI,True,0,0_462,0_462
ON814136.fasta,0.005,greedy,fastANI,True,0,0_499,0_499
ON856257.fasta,0.005,greedy,fastANI,True,0,0_856,0_856
ON856258.fasta,0.005,greedy,fastANI,True,0,0_987,0_987
ON866946.fasta,0.005,greedy,fastANI,True,0,0_294,0_294
ON881243.fasta,0.005,greedy,fastANI,True,0,0_329,0_329
ON911714.fasta,0.005,greedy,fastANI,True,0,0_1070,0_1070
ON911715.fasta,0.005,greedy,fastANI,True,0,0_1078,0_1078
ON911716.fasta,0.005,greedy,fastANI,True,0,0_1100,0_1100
ON911717.fasta,0.005,greedy,fastANI,True,0,0_1182,0_1182
ON911718.fasta,0.005,greedy,fastANI,True,0,0_1116,0_1116
ON975036.fasta,0.005,greedy,fastANI,True,0,0_42,0_42
ON989481.fasta,0.005,greedy,fastANI,False,0,0_1020,0_1020
OP018674.fasta,0.005,greedy,fastANI,True,0,0_1263,0_1263
OP022426.fasta,0.005,greedy,fastANI,True,0,0_2710,0_2710
OP038318.fasta,0.005,greedy,fastANI,False,0,0_1020,0_1020
OP038319.fasta,0.005,greedy,fastANI,False,0,0_1020,0_1020
OP038320.fasta,0.005,greedy,fastANI,True,0,0_1061,0_1061
OP039102.fasta,0.005,greedy,fastANI,True,0,0_301,0_301
OP066531.fasta,0.005,greedy,fastANI,True,0,0_1900,0_1900
OP136131.fasta,0.005,greedy,fastANI,True,0,0_934,0_934
OP136132.fasta,0.005,greedy,fastANI,False,0,0_957,0_957
OP136133.fasta,0.005,greedy,fastANI,True,0,0_1374,0_1374
OP136134.fasta,0.005,greedy,fastANI,True,0,0_985,0_985
OP136135.fasta,0.005,greedy,fastANI,False,0,0_1229,0_1229
OP142323.fasta,0.005,greedy,fastANI,True,0,0_940,0_940
OP168678.fasta,0.005,greedy,fastANI,True,0,0_1588,0_1588
OP172633.fasta,0.005,greedy,fastANI,True,0,0_1049,0_1049
OP172634.fasta,0.005,greedy,fastANI,True,0,0_994,0_994
OP172635.fasta,0.005,greedy,fastANI,True,0,0_1932,0_1932
OP172636.fasta,0.005,greedy,fastANI,False,0,0_1932,0_1932
OP172637.fasta,0.005,greedy,fastANI,False,0,0_1932,0_1932
OP172638.fasta,0.005,greedy,fastANI,True,0,0_2794,0_2794
OP172639.fasta,0.005,greedy,fastANI,True,0,0_2795,0_2795
OP172752.fasta,0.005,greedy,fastANI,True,0,0_1359,0_1359
OP172753.fasta,0.005,greedy,fastANI,True,0,0_571,0_571
OP172754.fasta,0.005,greedy,fastANI,False,0,0_566,0_566
OP172755.fasta,0.005,greedy,fastANI,True,0,0_568,0_568
OP172756.fasta,0.005,greedy,fastANI,True,0,0_566,0_566
OP172757.fasta,0.005,greedy,fastANI,True,0,0_562,0_562
OP172758.fasta,0.005,greedy,fastANI,True,0,0_2763,0_2763
OP172759.fasta,0.005,greedy,fastANI,True,0,0_2787,0_2787
OP172760.fasta,0.005,greedy,fastANI,True,0,0_2779,0_2779
OP172761.fasta,0.005,greedy,fastANI,False,0,0_2776,0_2776
OP172762.fasta,0.005,greedy,fastANI,True,0,0_2776,0_2776
OP172763.fasta,0.005,greedy,fastANI,False,0,0_2780,0_2780
OP172764.fasta,0.005,greedy,fastANI,True,0,0_2780,0_2780
OP172765.fasta,0.005,greedy,fastANI,False,0,0_2780,0_2780
OP172766.fasta,0.005,greedy,fastANI,True,0,0_2767,0_2767
OP172767.fasta,0.005,greedy,fastANI,False,0,0_2768,0_2768
OP172768.fasta,0.005,greedy,fastANI,True,0,0_2768,0_2768
OP172769.fasta,0.005,greedy,fastANI,True,0,0_2772,0_2772
OP172770.fasta,0.005,greedy,fastANI,True,0,0_2769,0_2769
OP172771.fasta,0.005,greedy,fastANI,True,0,0_2771,0_2771
OP172772.fasta,0.005,greedy,fastANI,True,0,0_2757,0_2757
OP172773.fasta,0.005,greedy,fastANI,False,0,0_2757,0_2757
OP172774.fasta,0.005,greedy,fastANI,False,0,0_2757,0_2757
