Phage_ID	Length	GC_content	Taxonomy	Completeness	Host	Lifestyle	Cluster	Subcluster
Ma_2019_SRR413663_NODE_2928_length_10530_cov_3.030644	10530	49.40170940170941	Caudovirales	Low-quality	Ruminococcaceae	temperate	cluster_102717	subcluster_129609
Ma_2019_SRR413663_NODE_3049_length_10070_cov_11.606790	10070	33.09831181727905	Caudovirales	Low-quality	Lachnospiraceae	virulent	cluster_273711	subcluster_343825
Ma_2019_SRR413663_NODE_3093_length_9939_cov_6.737758	9939	47.66073045578026	Caudovirales	Low-quality	Faecalibacterium prausnitzii	virulent	cluster_263464	subcluster_330605
Ma_2019_SRR413663_NODE_3135_length_9840_cov_12.349208	9840	32.957317073170735	Caudovirales	Low-quality	Agathobacter rectalis	temperate	cluster_79448	subcluster_99887
Ma_2019_SRR413663_NODE_3250_length_9513_cov_6.260837	9513	31.67244822873962	Caudovirales	Low-quality	Agathobacter rectalis	virulent	cluster_170789	subcluster_215648
Ma_2019_SRR413663_NODE_3282_length_9431_cov_2.024851	9431	28.342699607676806	Caudovirales	Not-determined	Lachnospira eligens	virulent	cluster_111730	subcluster_140924
Ma_2019_SRR413663_NODE_341_length_58546_cov_9.881383	58546	46.00314282786185	Caudovirales	Medium-quality	Bacteroides plebeius	virulent	cluster_70546	subcluster_89089
Ma_2019_SRR413663_NODE_3648_length_8496_cov_2.210639	8496	51.059322033898304	Caudovirales	Low-quality	Ruthenibacterium lactatiformans	virulent	cluster_115688	subcluster_145810
Ma_2019_SRR413663_NODE_3748_length_8287_cov_2.443756	8287	53.42102087607096	Caudovirales	Low-quality	Bifidobacteriaceae	virulent	cluster_193587	subcluster_244088
Ma_2019_SRR413663_NODE_3762_length_8252_cov_3.428571	8252	31.483276781386333	Caudovirales	Low-quality	Lachnospira eligens	virulent	cluster_237581	subcluster_298753
Ma_2019_SRR413663_NODE_3770_length_8242_cov_2.200195	8242	34.03300169861684	Caudovirales	Low-quality	Bacteroides xylanisolvens	virulent	cluster_142761	subcluster_179779
Ma_2019_SRR413663_NODE_383_length_54903_cov_22.664947	54903	32.41170792124292	Caudovirales	Complete	Lachnospiraceae	temperate	cluster_72058	subcluster_90897
Ma_2019_SRR413663_NODE_3914_length_7882_cov_2.224735	7882	48.99771631565593		Low-quality	Salmonella enterica	virulent	cluster_117755	subcluster_148421
Ma_2019_SRR413663_NODE_4018_length_7703_cov_2.272228	7703	30.80617941061924	Caudovirales	Low-quality	Dorea formicigenerans	virulent	cluster_273967	subcluster_344095
Ma_2019_SRR413663_NODE_4049_length_7665_cov_2.077661	7665	44.031311154598825		Not-determined	Ruminococcaceae	virulent	cluster_189359	subcluster_238738
Ma_2019_SRR413663_NODE_4083_length_7602_cov_8.302107	7602	57.87950539331754	Caudovirales	Not-determined	Bacteroidaceae	virulent	cluster_220602	subcluster_277919
Ma_2019_SRR413663_NODE_4123_length_7539_cov_1.502672	7539	30.5080249369943	Caudovirales	Low-quality	Lachnospira eligens	virulent	cluster_245201	subcluster_308153
Ma_2019_SRR413663_NODE_4187_length_7399_cov_2.331972	7399	29.503987025273688	Caudovirales	Not-determined	Lachnospiraceae bacterium	virulent	cluster_225099	subcluster_283352
Ma_2019_SRR413663_NODE_4461_length_6931_cov_1.996800	6931	47.65546097244265	Caudovirales	Low-quality	Roseburia intestinalis	virulent	cluster_47096	subcluster_59213
Ma_2019_SRR413663_NODE_449_length_50560_cov_4.932244	50560	39.71914556962025	Caudovirales	High-quality	Lachnospiraceae	temperate	cluster_212264	subcluster_267024
Ma_2019_SRR413663_NODE_4526_length_6834_cov_188.037174	6834	46.327187591454496	Caudovirales	Not-determined	Bacteroidaceae	virulent	cluster_47119	subcluster_59237
Ma_2019_SRR413663_NODE_4561_length_6784_cov_2.163472	6784	43.77948113207547	NCLDV	Not-determined	Ruminococcaceae	virulent	cluster_205497	subcluster_258689
Ma_2019_SRR413663_NODE_4694_length_6586_cov_9.146379	6586	47.88946249620408	Caudovirales	Not-determined	Roseburia intestinalis	virulent	cluster_234272	subcluster_294769
Ma_2019_SRR413663_NODE_4871_length_6324_cov_2.595629	6324	32.57432005060089	Caudovirales	Not-determined	Lachnospiraceae bacterium	virulent	cluster_132624	subcluster_166860
Ma_2019_SRR413663_NODE_4896_length_6285_cov_3.504976	6285	45.39379474940334		Not-determined	Bacteroidaceae	virulent	cluster_14035	subcluster_17405
Ma_2019_SRR413663_NODE_498_length_47241_cov_7.270589	47241	51.52515823119748	Caudovirales	High-quality	Faecalibacterium prausnitzii	virulent	cluster_231030	subcluster_290790
Ma_2019_SRR413663_NODE_5086_length_6055_cov_3.392667	6055	48.05945499587118		Low-quality	Ruminococcaceae	virulent	cluster_44183	subcluster_55428
Ma_2019_SRR413663_NODE_515_length_45935_cov_43.913099	45935	40.85555676499401	Caudovirales	High-quality	Lachnospiraceae	virulent	cluster_4871	subcluster_5964
Ma_2019_SRR413663_NODE_5190_length_5930_cov_2.087319	5930	60.75885328836424	Caudovirales	Low-quality	Bifidobacterium longum	virulent	cluster_74972	subcluster_94444
Ma_2019_SRR413663_NODE_5218_length_5890_cov_1.668723	5890	37.72495755517827	Caudovirales	Low-quality	Lachnospiraceae	virulent	cluster_234618	subcluster_295193
Ma_2019_SRR413663_NODE_5232_length_5867_cov_1.884033	5867	32.02658939832964	Caudovirales	Low-quality	Agathobacter rectalis	temperate	cluster_69501	subcluster_87761
Ma_2019_SRR413663_NODE_5303_length_5802_cov_1.999826	5802	47.67321613236816	Caudovirales	Low-quality	Dorea formicigenerans	virulent	cluster_78738	subcluster_99024
Ma_2019_SRR413663_NODE_5450_length_5635_cov_9.113082	5635	45.28837622005324	Microviridae	Complete	Ruminococcaceae	virulent	cluster_181876	subcluster_229518
Ma_2019_SRR413663_NODE_5470_length_5615_cov_6.630036	5615	41.42475512021371	Microviridae	High-quality	Leptospira interrogans	virulent	cluster_102718	subcluster_129610
Ma_2019_SRR413663_NODE_567_length_42436_cov_4.979071	42436	29.43255726270148	Caudovirales	Medium-quality	Selenomonadaceae	temperate	cluster_273712	subcluster_343826
Ma_2019_SRR413663_NODE_5699_length_5386_cov_5.974864	5386	47.58633494244337	Caudovirales	Low-quality	Ruminococcaceae	virulent	cluster_263465	subcluster_330606
Ma_2019_SRR413663_NODE_576_length_42046_cov_9.423257	42046	52.41640108452648	Caudovirales	High-quality	Clostridium phoceensis	temperate	cluster_79449	subcluster_99888
Ma_2019_SRR413663_NODE_5851_length_5225_cov_1.788588	5225	50.04784688995216	Caudovirales	Low-quality	Agathobacter rectalis	virulent	cluster_170790	subcluster_215649
Ma_2019_SRR413663_NODE_5857_length_5220_cov_3.333204	5220	32.22222222222222	Caudovirales	Low-quality	Lachnospira eligens	virulent	cluster_111731	subcluster_140925
Ma_2019_SRR413663_NODE_5959_length_5149_cov_19.032391	5149	39.36686735288406	Caudovirales	Low-quality	Anaerostipes hadrus	virulent	cluster_115689	subcluster_145811
Ma_2019_SRR413663_NODE_5962_length_5148_cov_8.407226	5148	63.286713286713294		Not-determined	Bacteroidaceae	virulent	cluster_193588	subcluster_244089
Ma_2019_SRR413663_NODE_6011_length_5104_cov_4.030105	5104	63.49921630094044	Caudovirales	Not-determined	Bifidobacterium longum	virulent	cluster_237582	subcluster_298754
Ma_2019_SRR413663_NODE_6120_length_5021_cov_2.244865	5021	39.95220075682135		Not-determined	Klebsiella pneumoniae	virulent	cluster_142762	subcluster_179780
Ma_2019_SRR413663_NODE_678_length_38589_cov_8.069186	38589	27.489699137059787	Caudovirales	High-quality	Peptostreptococcaceae	temperate	cluster_72059	subcluster_90898
Ma_2019_SRR413663_NODE_736_length_36307_cov_15.226470	36307	40.4329743575619	Caudovirales	Medium-quality	Lachnospiraceae	temperate	cluster_101969	subcluster_128618
Ma_2019_SRR413663_NODE_784_length_34582_cov_6.931271	34582	33.10681857613788	Caudovirales	Low-quality	Lachnospiraceae	virulent	cluster_192283	subcluster_242362
Ma_2019_SRR413663_NODE_793_length_34248_cov_4.120843	34248	36.49848166316281	Caudovirales	High-quality	Roseburia inulinivorans	temperate	cluster_187845	subcluster_236909
Ma_2019_SRR413663_NODE_877_length_31853_cov_2.966696	31853	43.663077261168496	Caudovirales	Low-quality	Bacteroidaceae	virulent	cluster_270818	subcluster_339780
Ma_2019_SRR413663_NODE_924_length_30757_cov_3.874503	30757	36.2941769353318	Caudovirales	Medium-quality	Lachnospiraceae	temperate	cluster_267962	subcluster_336350
Ma_2019_SRR413664_NODE_1013_length_12575_cov_78.878514	12575	38.72763419483101		Not-determined	Prevotella copri	virulent	cluster_273968	subcluster_344096
Ma_2019_SRR413664_NODE_1017_length_12507_cov_123.826775	12507	38.84224834092908	Caudovirales	Not-determined	Bacteroidaceae	virulent	cluster_189360	subcluster_238739
Ma_2019_SRR413664_NODE_1147_length_11091_cov_95.770841	11091	40.99720494094311		Not-determined	Prevotella copri	virulent	cluster_220603	subcluster_277920
Ma_2019_SRR413664_NODE_1212_length_10316_cov_9.696034	10316	47.46025591314463	Caudovirales	Not-determined	Muribaculaceae	temperate	cluster_66854	subcluster_84202
Ma_2019_SRR413664_NODE_1356_length_9188_cov_19.097887	9188	38.51763169351328	Caudovirales	Not-determined	Bacteroidaceae	virulent	cluster_225100	subcluster_283353
Ma_2019_SRR413664_NODE_1589_length_7753_cov_155.244739	7753	39.171933445118015	Caudovirales	Low-quality	Bacteroides vulgatus	virulent	cluster_244366	subcluster_307207
Ma_2019_SRR413664_NODE_162_length_64401_cov_4.678208	64401	52.21658048788063	Caudovirales	High-quality	Ruminococcaceae	temperate	cluster_3796	subcluster_4727
Ma_2019_SRR413664_NODE_176_length_60027_cov_3.989445	60027	40.1569293817782	Caudovirales	Complete	Acidaminococcaceae	temperate	cluster_212265	subcluster_267025
Ma_2019_SRR413664_NODE_184_length_58086_cov_16.902914	58086	36.773060634232	Caudovirales	Complete	Lachnospiraceae	temperate	cluster_218089	subcluster_274811
Ma_2019_SRR413664_NODE_1919_length_6554_cov_2.420372	6554	41.13518462007934		Not-determined	Roseburia intestinalis	virulent	cluster_47120	subcluster_59238
Ma_2019_SRR413664_NODE_197_length_55211_cov_3.461817	55211	48.78194562677727	Caudovirales	High-quality	Ruminococcaceae	virulent	cluster_197996	subcluster_249575
Ma_2019_SRR413664_NODE_1987_length_6345_cov_105.204134	6345	43.97163120567376		Not-determined	Bacteroidaceae	virulent	cluster_205498	subcluster_258690
Ma_2019_SRR413664_NODE_217_length_52809_cov_14.222031	52809	40.92484235641652	Caudovirales	Complete	Acutalibacteraceae	virulent	cluster_234273	subcluster_294770
Ma_2019_SRR413664_NODE_2531_length_5144_cov_1.588524	5144	62.73328149300156		Not-determined	Faecalibacterium prausnitzii	virulent	cluster_132625	subcluster_166861
Ma_2019_SRR413664_NODE_2562_length_5077_cov_3.341697	5077	46.208390781957846	Caudovirales	Low-quality	Muribaculaceae	virulent	cluster_14036	subcluster_17406
Ma_2019_SRR413664_NODE_364_length_35735_cov_4.032595	35735	46.42787183433609	Caudovirales	Medium-quality	Roseburia inulinivorans	virulent	cluster_231031	subcluster_290793
Ma_2019_SRR413664_NODE_460_length_29036_cov_20.705221	29036	45.2059512329522	Caudovirales	Low-quality	Prevotella stercorea	virulent	cluster_44184	subcluster_55429
Ma_2019_SRR413664_NODE_66_length_98040_cov_23.230545	98040	48.08853529171767	Caudovirales	High-quality	Bacteroidaceae	virulent	cluster_210527	subcluster_264869
Ma_2019_SRR413664_NODE_934_length_13620_cov_198.018577	13620	43.52422907488987	Caudovirales	Not-determined	Lawsonia intracellularis	virulent	cluster_255222	subcluster_320484
Ma_2019_SRR413665_NODE_1182_length_16772_cov_2.038942	16772	38.95182446935369	Caudovirales	Low-quality	UBA1381	temperate	cluster_234619	subcluster_295194
Ma_2019_SRR413665_NODE_1586_length_12564_cov_4.691742	12564	49.07672715695639	Caudovirales	Low-quality	Faecalibacterium prausnitzii	temperate	cluster_165204	subcluster_208145
Ma_2019_SRR413665_NODE_1693_length_11826_cov_5.228783	11826	52.33384069000508	CressDNAParvo	Not-determined	Aeromonas hydrophila	virulent	cluster_69502	subcluster_87762
Ma_2019_SRR413665_NODE_2096_length_9838_cov_1.902791	9838	37.4161414921732	Caudovirales	Low-quality	Enterobacter cloacae	virulent	cluster_78739	subcluster_99025
Ma_2019_SRR413665_NODE_2445_length_8383_cov_3.150456	8383	46.80901825122271		Not-determined	Lachnospiraceae	virulent	cluster_181877	subcluster_229519
Ma_2019_SRR413665_NODE_2446_length_8378_cov_3.164003	8378	38.55335402243972	Caudovirales	Low-quality	Lachnospiraceae	virulent	cluster_102719	subcluster_129616
Ma_2019_SRR413665_NODE_2604_length_7896_cov_2.755388	7896	42.18591691995947	Caudovirales	Low-quality	Escherichia coli	virulent	cluster_273713	subcluster_343827
Ma_2019_SRR413665_NODE_2697_length_7580_cov_2.891561	7580	41.72823218997361		Not-determined	Lachnospiraceae	virulent	cluster_263466	subcluster_330607
Ma_2019_SRR413665_NODE_2730_length_7483_cov_2.921379	7483	37.00387545102232		Low-quality	Lachnospiraceae	virulent	cluster_79450	subcluster_99889
Ma_2019_SRR413665_NODE_2866_length_7104_cov_2.134487	7104	37.049549549549546		Not-determined	UBA1381	virulent	cluster_170791	subcluster_215650
Ma_2019_SRR413665_NODE_286_length_49629_cov_23.579699	49629	47.51657297144815	Caudovirales	Medium-quality	Bacteroidaceae	virulent	cluster_111732	subcluster_140926
Ma_2019_SRR413665_NODE_2927_length_6972_cov_2.414197	6972	40.90648307515777		Not-determined	Anaerotignaceae	virulent	cluster_115690	subcluster_145812
Ma_2019_SRR413665_NODE_292_length_49068_cov_2.925081	49068	44.71345887340018	Caudovirales	Medium-quality	Lachnospiraceae	virulent	cluster_193589	subcluster_244090
Ma_2019_SRR413665_NODE_3047_length_6721_cov_2.035104	6721	36.31900014878738	Caudovirales	Not-determined	Lachnospiraceae	virulent	cluster_237583	subcluster_298755
Ma_2019_SRR413665_NODE_3055_length_6696_cov_2.581539	6696	32.97491039426524	Caudovirales	Not-determined	Lachnospiraceae	virulent	cluster_142763	subcluster_179781
Ma_2019_SRR413665_NODE_3221_length_6356_cov_1.877797	6356	51.02265575833857	Caudovirales	Low-quality	Lachnospiraceae	virulent	cluster_72060	subcluster_90899
Ma_2019_SRR413665_NODE_3261_length_6290_cov_1.596953	6290	46.8362480127186	Caudovirales	Low-quality	Burkholderiaceae	virulent	cluster_270819	subcluster_339781
Ma_2019_SRR413665_NODE_3339_length_6141_cov_3.893690	6141	36.036476143950495	CressDNAParvo	Low-quality	Lachnospiraceae	virulent	cluster_273969	subcluster_344097
Ma_2019_SRR413665_NODE_3387_length_6064_cov_4.411549	6064	32.83311345646438	Caudovirales	Low-quality	Roseburia inulinivorans	virulent	cluster_189361	subcluster_238740
Ma_2019_SRR413665_NODE_3583_length_5719_cov_3.782839	5719	48.837209302325576		Not-determined	Butyricicoccaceae	virulent	cluster_220604	subcluster_277921
Ma_2019_SRR413665_NODE_3601_length_5693_cov_3.785740	5693	37.16845248550852	CressDNAParvo	Low-quality	Lachnospiraceae	temperate	cluster_245202	subcluster_308154
Ma_2019_SRR413665_NODE_3747_length_5479_cov_1.872235	5479	37.28782624566527		Not-determined	Lachnospira eligens	virulent	cluster_225101	subcluster_283354
Ma_2019_SRR413665_NODE_3792_length_5427_cov_2.742182	5427	44.96038326884098		Not-determined	Pseudomonas aeruginosa	virulent	cluster_47097	subcluster_59214
Ma_2019_SRR413665_NODE_3816_length_5385_cov_1.704878	5385	57.808727948003714		Not-determined	Bifidobacteriaceae	virulent	cluster_212266	subcluster_267026
Ma_2019_SRR413665_NODE_3855_length_5323_cov_1.806568	5323	46.0078902874319	Caudovirales	Low-quality	Lachnospiraceae	virulent	cluster_47121	subcluster_59239
Ma_2019_SRR413665_NODE_399_length_39456_cov_2.467146	39456	47.93694241686943	Caudovirales	Medium-quality	Tannerellaceae	virulent	cluster_205499	subcluster_258691
Ma_2019_SRR413665_NODE_4023_length_5078_cov_5.066295	5078	49.01536037810161		Not-determined	Prevotella copri	virulent	cluster_234274	subcluster_294771
Ma_2019_SRR413665_NODE_4058_length_5043_cov_1.975341	5043	44.67578822129685	Caudovirales	Low-quality	Lachnospiraceae	virulent	cluster_132626	subcluster_166862
Ma_2019_SRR413665_NODE_564_length_30651_cov_3.365898	30651	50.19412090959512	Caudovirales	Medium-quality	Enterobacteriaceae	virulent	cluster_95754	subcluster_120600
Ma_2019_SRR413665_NODE_685_length_26170_cov_2.416619	26170	56.22086358425678	Caudovirales	Medium-quality	Butyricicoccaceae	virulent	cluster_218069	subcluster_274786
Ma_2019_SRR413666_NODE_1136_length_18254_cov_2.962580	18254	41.65114495453051	Caudovirales	Not-determined	Lachnospiraceae bacterium	virulent	cluster_44185	subcluster_55430
Ma_2019_SRR413666_NODE_1540_length_13504_cov_2.430441	13504	34.87855450236967	Caudovirales	Low-quality	Lachnospiraceae	temperate	cluster_210528	subcluster_264870
Ma_2019_SRR413666_NODE_1580_length_13235_cov_2.228225	13235	32.42916509255761	Caudovirales	Low-quality	Lachnospiraceae	virulent	cluster_255223	subcluster_320485
Ma_2019_SRR413666_NODE_1825_length_11367_cov_2.335131	11367	36.54438286267265	Caudovirales	Low-quality	Fusicatenibacter saccharivorans	virulent	cluster_234620	subcluster_295195
Ma_2019_SRR413666_NODE_1839_length_11246_cov_2.024395	11246	34.47447981504535	Caudovirales	Low-quality	Bacteroides intestinalis	virulent	cluster_69503	subcluster_87763
Ma_2019_SRR413666_NODE_2152_length_9575_cov_8.134979	9575	49.00261096605744		Medium-quality	Enterobacteriaceae	temperate	cluster_78740	subcluster_99026
Ma_2019_SRR413666_NODE_2389_length_8611_cov_2.586840	8611	40.84310765300197	Caudovirales	Low-quality	Lachnospiraceae	virulent	cluster_181878	subcluster_229520
Ma_2019_SRR413666_NODE_243_length_69803_cov_11.459081	69803	50.78435024282624	Caudovirales	High-quality	Ruminococcaceae	temperate	cluster_280949	subcluster_352927
Ma_2019_SRR413666_NODE_2446_length_8461_cov_2.373543	8461	34.01489185675452	Caudovirales	Low-quality	Bacteroides intestinalis	virulent	cluster_102720	subcluster_129617
Ma_2019_SRR413666_NODE_2508_length_8209_cov_2.132328	8209	33.32927274942137	Caudovirales	Low-quality	Bacteroides intestinalis	virulent	cluster_273714	subcluster_343828
Ma_2019_SRR413666_NODE_2586_length_7935_cov_5.244416	7935	42.35664776307498	Caudovirales	Low-quality	Roseburia inulinivorans	virulent	cluster_263467	subcluster_330608
Ma_2019_SRR413666_NODE_2635_length_7799_cov_1.908704	7799	32.31183485062187	Caudovirales	Low-quality	Bacteroides intestinalis	virulent	cluster_79451	subcluster_99890
Ma_2019_SRR413666_NODE_287_length_62416_cov_27.292843	62416	56.716226608561904	Caudovirales	Medium-quality	Ruminococcaceae	virulent	cluster_170792	subcluster_215651
Ma_2019_SRR413666_NODE_3004_length_6854_cov_3.638329	6854	34.56375838926174	Caudovirales	Not-determined	Roseburia inulinivorans	virulent	cluster_111733	subcluster_140927
Ma_2019_SRR413666_NODE_30_length_182546_cov_27.546323	182546	36.44396480887009	Caudovirales	High-quality	Ruminococcaceae	temperate	cluster_115691	subcluster_145813
Ma_2019_SRR413666_NODE_3274_length_6310_cov_3.325819	6310	41.72741679873217	Caudovirales	Low-quality	Lachnospiraceae	temperate	cluster_193590	subcluster_244091
Ma_2019_SRR413666_NODE_333_length_55111_cov_7.285310	55111	45.71864056177533	Caudovirales	High-quality	Acidithiobacillaceae	temperate	cluster_237584	subcluster_298756
Ma_2019_SRR413666_NODE_3452_length_5986_cov_2.019558	5986	33.5282325425994	Caudovirales	Low-quality	Bacteroidaceae	virulent	cluster_142764	subcluster_179782
Ma_2019_SRR413666_NODE_3627_length_5701_cov_2.371236	5701	36.51990878793194	Caudovirales	Not-determined	Lachnospiraceae	virulent	cluster_72061	subcluster_90900
Ma_2019_SRR413666_NODE_371_length_50398_cov_5.703653	50398	44.7319338068971	Caudovirales	Medium-quality	Roseburia inulinivorans	virulent	cluster_270820	subcluster_339782
Ma_2019_SRR413666_NODE_3858_length_5373_cov_1.919895	5373	34.505862646566165	Caudovirales	Low-quality	Agathobacter rectalis	virulent	cluster_273970	subcluster_344098
Ma_2019_SRR413666_NODE_4125_length_5015_cov_4.249194	5015	44.54636091724826		Not-determined	Bacteroidaceae	virulent	cluster_189362	subcluster_238741
Ma_2019_SRR413666_NODE_425_length_45162_cov_8.920855	45162	50.68641778486338	Caudovirales	Medium-quality	Enterobacteriaceae	temperate	cluster_49376	subcluster_62254
Ma_2019_SRR413666_NODE_427_length_44986_cov_22.775589	44986	41.079446939047706	Caudovirales	High-quality	Lachnospiraceae	virulent	cluster_245203	subcluster_308155
Ma_2019_SRR413666_NODE_476_length_40910_cov_2.845551	40910	40.043999022243945	Caudovirales	Medium-quality	Lachnospiraceae	virulent	cluster_225102	subcluster_283355
Ma_2019_SRR413666_NODE_479_length_40486_cov_16.989216	40486	58.60050387788371	Caudovirales	Medium-quality	Faecalibacterium prausnitzii	temperate	cluster_47098	subcluster_59215
Ma_2019_SRR413666_NODE_518_length_37673_cov_2.635813	37673	37.16189313301304	Caudovirales	Low-quality	Coprococcus catus	virulent	cluster_212267	subcluster_267027
Ma_2019_SRR413666_NODE_579_length_34138_cov_8.928909	34138	45.89021032280743	Caudovirales	Low-quality	Enterobacteriaceae	temperate	cluster_47122	subcluster_59240
Ma_2019_SRR413666_NODE_66_length_135371_cov_5.024217	135371	41.48599035243885	Caudovirales	High-quality	Ruminococcaceae	virulent	cluster_244441	subcluster_307285
Ma_2019_SRR413666_NODE_793_length_25861_cov_3.185112	25861	39.63497157882526	Caudovirales	Low-quality	Lachnospiraceae	virulent	cluster_205500	subcluster_258692
Ma_2019_SRR413666_NODE_826_length_24489_cov_8.649791	24489	46.984360325043895	Caudovirales	Low-quality	Enterobacteriaceae	temperate	cluster_255056	subcluster_320294
Ma_2019_SRR413666_NODE_974_length_21110_cov_9.146331	21110	39.68261487446708	Caudovirales	Low-quality	Bacteroides eggerthii	virulent	cluster_129852	subcluster_163430
Ma_2019_SRR413667_NODE_1098_length_18575_cov_6.753888	18575	49.34589502018842	Caudovirales	Low-quality	Enterobacteriaceae	temperate	cluster_132627	subcluster_166863
Ma_2019_SRR413667_NODE_1117_length_18262_cov_5.478223	18262	49.35932537509583	Caudovirales	Low-quality	Enterobacteriaceae	temperate	cluster_14037	subcluster_17407
Ma_2019_SRR413667_NODE_112_length_77782_cov_19.504599	77782	58.36568871975521	Caudovirales	Complete	Oscillospiraceae	temperate	cluster_218101	subcluster_274828
Ma_2019_SRR413667_NODE_1143_length_18011_cov_5.133382	18011	48.86458275498307	Caudovirales	Low-quality	Enterobacteriaceae	temperate	cluster_231032	subcluster_290794
Ma_2019_SRR413667_NODE_1201_length_17083_cov_1.966643	17083	32.90991043727682	Caudovirales	Low-quality	Turicibacter sanguinis	virulent	cluster_44186	subcluster_55431
Ma_2019_SRR413667_NODE_1220_length_16875_cov_8.244293	16875	51.90518518518519	Caudovirales	Low-quality	Enterobacteriaceae	temperate	cluster_210529	subcluster_264871
Ma_2019_SRR413667_NODE_141_length_70193_cov_10.949414	70193	55.77906628866126	Caudovirales	High-quality	Ruminococcaceae	temperate	cluster_235328	subcluster_296031
Ma_2019_SRR413667_NODE_149_length_68833_cov_19.518480	68833	59.97268751906789	Caudovirales	High-quality	Ruminococcaceae	temperate	cluster_234621	subcluster_295196
Ma_2019_SRR413667_NODE_1601_length_13577_cov_12.176527	13577	45.95271414892834	Caudovirales	Not-determined	Klebsiella pneumoniae	virulent	cluster_69504	subcluster_87764
Ma_2019_SRR413667_NODE_1695_length_12908_cov_2.697736	12908	36.41927486829873	Caudovirales	Low-quality	Lachnospiraceae	temperate	cluster_78741	subcluster_99027
Ma_2019_SRR413667_NODE_1697_length_12903_cov_1.752880	12903	47.461830582035184	Caudovirales	Low-quality	Coprococcus catus	virulent	cluster_181879	subcluster_229521
Ma_2019_SRR413667_NODE_1725_length_12679_cov_11.394487	12679	44.60130925151826	Caudovirales	Low-quality	Enterobacteriaceae	temperate	cluster_102721	subcluster_129618
Ma_2019_SRR413667_NODE_1794_length_12305_cov_3.013633	12305	37.6188541243397	Caudovirales	Low-quality	CAG-508	virulent	cluster_273715	subcluster_343829
Ma_2019_SRR413667_NODE_1925_length_11524_cov_6.689424	11524	39.257202360291565	Caudovirales	Low-quality	Blautia wexlerae	virulent	cluster_263468	subcluster_330609
Ma_2019_SRR413667_NODE_1955_length_11414_cov_8.194647	11414	34.19484843175048	Caudovirales	Low-quality	Clostridioides difficile	virulent	cluster_79452	subcluster_99891
Ma_2019_SRR413667_NODE_2073_length_10751_cov_37.485041	10751	35.55948283880569	Caudovirales	Not-determined	Bacteroidaceae	virulent	cluster_170793	subcluster_215658
Ma_2019_SRR413667_NODE_2168_length_10218_cov_10.189609	10218	45.96789978469368	Caudovirales	Low-quality	Enterobacteriaceae	virulent	cluster_111734	subcluster_140928
Ma_2019_SRR413667_NODE_2283_length_9691_cov_2.913657	9691	26.653596120111445	Caudovirales	Low-quality	Clostridioides difficile	virulent	cluster_115692	subcluster_145814
Ma_2019_SRR413667_NODE_2490_length_8913_cov_2.698916	8913	25.704027824525973	Caudovirales	Not-determined	Clostridioides difficile	virulent	cluster_193591	subcluster_244092
Ma_2019_SRR413667_NODE_2498_length_8886_cov_10.152418	8886	33.513391852352015	Caudovirales	Low-quality	Tyzzerella nexilis	virulent	cluster_237585	subcluster_298757
Ma_2019_SRR413667_NODE_2559_length_8667_cov_1.863098	8667	38.17930079612323	Caudovirales	Not-determined	Eubacterium ventriosum	virulent	cluster_142765	subcluster_179783
Ma_2019_SRR413667_NODE_2561_length_8650_cov_1.777778	8650	51.38728323699422	Caudovirales	Low-quality	Butyricicoccaceae	virulent	cluster_72062	subcluster_90901
Ma_2019_SRR413667_NODE_2596_length_8521_cov_10.495748	8521	33.36462856472245	Caudovirales	Low-quality	Clostridium botulinum	virulent	cluster_270821	subcluster_339783
Ma_2019_SRR413667_NODE_301_length_45897_cov_7.197046	45897	31.193759940736864	Caudovirales	High-quality	Clostridiaceae	temperate	cluster_273971	subcluster_344099
Ma_2019_SRR413667_NODE_3178_length_7003_cov_6.334485	7003	49.07896615736113	Caudovirales	Low-quality	Enterobacteriaceae	temperate	cluster_189363	subcluster_238742
Ma_2019_SRR413667_NODE_3249_length_6826_cov_26.270270	6826	56.43129211837093	Caudovirales	Low-quality	Ruminococcaceae	virulent	cluster_220605	subcluster_277922
Ma_2019_SRR413667_NODE_3379_length_6530_cov_8.194286	6530	31.990811638591115	Caudovirales	Low-quality	Bacteroides vulgatus	temperate	cluster_245204	subcluster_308157
Ma_2019_SRR413667_NODE_3492_length_6340_cov_5.088146	6340	30.50473186119873	Caudovirales	Not-determined	Clostridioides difficile	virulent	cluster_225103	subcluster_283357
Ma_2019_SRR413667_NODE_352_length_42875_cov_5.399977	42875	53.36443148688047	Caudovirales	High-quality	Methylomonadaceae	temperate	cluster_47099	subcluster_59216
Ma_2019_SRR413667_NODE_3530_length_6256_cov_3.294791	6256	27.877237851662407	Caudovirales	Not-determined	Peptostreptococcaceae	virulent	cluster_212268	subcluster_267028
Ma_2019_SRR413667_NODE_3582_length_6153_cov_1.932437	6153	44.921176661790994	Caudovirales	Low-quality	Salmonella enterica	temperate	cluster_47123	subcluster_59241
Ma_2019_SRR413667_NODE_3616_length_6086_cov_8.426463	6086	30.9891554387118	Caudovirales	Not-determined	Clostridium paraputrificum	virulent	cluster_205501	subcluster_258693
Ma_2019_SRR413667_NODE_3769_length_5810_cov_6.142485	5810	54.44061962134251	Caudovirales	Low-quality	Enterobacteriaceae	temperate	cluster_234275	subcluster_294772
