Phage_ID	Length	GC_content	Taxonomy	Completeness	Host	Lifestyle	Cluster	Subcluster
uvig_256446	18113	37.95064318445316	Caudovirales	Medium-quality	Bacillus safensis	virulent	cluster_174362	subcluster_220090
uvig_256447	15665	43.99616980529844	NCLDV	Low-quality	Lactiplantibacillus plantarum	virulent	cluster_252007	subcluster_316645
uvig_256449	15033	44.92782545067518	Caudovirales	Low-quality	Lactobacillus paracasei	virulent	cluster_57431	subcluster_72427
uvig_256451	12519	45.68256250499241	Caudovirales	Low-quality	Salmonella enterica	virulent	cluster_1834	subcluster_2281
uvig_256468	45189	42.69180552789396	Caudovirales	Complete	Blautia wexlerae	temperate	cluster_129516	subcluster_162995
uvig_256469	44651	48.79174038655349	Caudovirales	Complete	Lawsonia intracellularis	temperate	cluster_264761	subcluster_332284
uvig_256471	83703	56.57383845262416	Caudovirales	Complete	Faecalibacterium prausnitzii	temperate	cluster_41264	subcluster_51799
uvig_256473	40726	54.27245494278839	Caudovirales	High-quality	GCA 000434595.1;Faecalibacterium prausnitzii B	temperate	cluster_261821	subcluster_328595
uvig_256476	27460	41.329206117989806	Caudovirales	Medium-quality	Ruminococcus bromii	virulent	cluster_24075	subcluster_30165
uvig_256477	23824	49.135325721961046	Caudovirales	Medium-quality	Acidaminococcus intestini	temperate	cluster_78406	subcluster_98630
uvig_256479	22628	44.67031995757469	Caudovirales	Low-quality	Megamonas funiformis	virulent	cluster_270573	subcluster_339511
uvig_256480	22324	40.6647554201756	Caudovirales	Low-quality	Ruminococcus B faecis;Agathobacter rectalis	virulent	cluster_240405	subcluster_302169
uvig_256485	10419	41.645071503983104	Caudovirales	Low-quality	Agathobacter rectalis	virulent	cluster_240721	subcluster_302534
uvig_256489	46283	40.509474321025	Caudovirales	Complete	GCA 000436615.1;NA;Blautia A obeum;Blautia A wexlerae;Blautia A massiliensis	virulent	cluster_62175	subcluster_78421
uvig_256491	35651	43.5583854590334	Caudovirales	High-quality	Blautia obeum	temperate	cluster_265292	subcluster_333029
uvig_256492	16226	33.96400838160976	Caudovirales	Low-quality	Tyzzerella nexilis	temperate	cluster_265347	subcluster_333095
uvig_256499	43464	47.68774157923799	Caudovirales	Low-quality	Klebsiella michiganensis	virulent	cluster_256500	subcluster_322052
uvig_256500	42890	43.83539286546981	Caudovirales	Medium-quality	Dorea formicigenerans	virulent	cluster_154789	subcluster_194734
uvig_256501	42504	53.126764539808015	Caudovirales	High-quality	Klebsiella pneumoniae	temperate	cluster_125958	subcluster_158617
uvig_256502	42369	42.30215487738677	Caudovirales	High-quality	Blautia A wexlerae;GCA 000436615.1;GCA 900066085.1;NA;GCA 900066335.1	virulent	cluster_205139	subcluster_258188
uvig_256504	27582	46.01551736639837	Caudovirales	Low-quality	Klebsiella pneumoniae	virulent	cluster_142506	subcluster_179448
uvig_256505	18826	38.26622755763306	Caudovirales	Low-quality	Veillonella parvula	temperate	cluster_48354	subcluster_60788
uvig_256506	18299	46.63642822012132	Caudovirales	Low-quality	Klebsiella pneumoniae	virulent	cluster_49714	subcluster_62638
uvig_256507	17616	52.92347865576749	Caudovirales	Medium-quality	Klebsiella pneumoniae	temperate	cluster_276664	subcluster_347591
uvig_256508	17225	34.879535558780844	Caudovirales	Low-quality	Enterococcus faecium	virulent	cluster_34477	subcluster_43325
uvig_256517	73227	32.41973588976744	Caudovirales	Low-quality	Megamonas funiformis	virulent	cluster_129339	subcluster_162776
uvig_256518	75359	51.4404384346926	Caudovirales	Medium-quality	Bacteroides vulgatus	temperate	cluster_246532	subcluster_309804
uvig_256522	102541	36.60096936835022	Caudovirales	Complete	Prevotella copri	virulent	cluster_15507	subcluster_19421
uvig_256524	34683	32.41934088746648	Caudovirales	Medium-quality	Bacillus cereus	virulent	cluster_23858	subcluster_29902
uvig_256525	25528	54.87699780633031	Caudovirales	Medium-quality	Prevotella copri	virulent	cluster_39955	subcluster_50166
uvig_256526	23207	52.41952859051149	Caudovirales	Medium-quality	Agathobaculum sp1	virulent	cluster_56425	subcluster_71121
uvig_256530	12735	30.632116215155087	Caudovirales	Low-quality	GCF 000752095.2	temperate	cluster_263942	subcluster_331174
uvig_256531	11132	34.324469996406755	Caudovirales	Low-quality	Lawsonia intracellularis	virulent	cluster_174363	subcluster_220091
uvig_256543	58503	46.63350597405261	Caudovirales	Complete	Dorea formicigenerans	virulent	cluster_252008	subcluster_316646
uvig_256546	69348	54.85233892830362	Caudovirales	High-quality	Faecalibacterium prausnitzii	virulent	cluster_208553	subcluster_262422
uvig_256547	63323	55.199532555311656	Caudovirales	Medium-quality	Faecalibacterium prausnitzii	temperate	cluster_1835	subcluster_2282
uvig_256548	55273	54.17654189206304	Caudovirales	High-quality	Faecalibacterium prausnitzii	virulent	cluster_25931	subcluster_32608
uvig_256551	38571	44.13678670503746	Caudovirales	High-quality	Blautia obeum	temperate	cluster_180284	subcluster_227594
uvig_256554	36302	58.8562613630103	Caudovirales	High-quality	Flavonifractor plautii	temperate	cluster_73180	subcluster_92305
uvig_256555	32466	44.24936857019651	Caudovirales	Medium-quality	Lactobacillus fermentum	temperate	cluster_261822	subcluster_328596
uvig_256559	20474	41.40861580541174	Caudovirales	Low-quality	Eubacterium hallii	virulent	cluster_24076	subcluster_30166
uvig_256560	17603	33.43180139748906	Caudovirales	Low-quality	Holdemanella biformis	virulent	cluster_78407	subcluster_98631
uvig_256561	16468	32.900170026718484	Caudovirales	Low-quality	Holdemanella biformis	virulent	cluster_270574	subcluster_339512
uvig_256564	15114	42.04049225883287	Caudovirales	Medium-quality	Dorea formicigenerans	virulent	cluster_208610	subcluster_262514
uvig_256580	44329	40.82429109612218	Caudovirales	Complete	Blautia A wexlerae;GCA 000436615.1;GCA 900066335.1;NA;GCA 900066085.1	virulent	cluster_240722	subcluster_302535
uvig_256584	103715	33.752109145253826	Caudovirales	High-quality	Ruminococcus bicirculans	virulent	cluster_62176	subcluster_78422
uvig_256587	58275	33.95280995280995	Caudovirales	High-quality	Dorea longicatena	virulent	cluster_265293	subcluster_333030
uvig_256588	37231	44.69125191372781	Caudovirales	High-quality	Ruminococcus bicirculans	temperate	cluster_265348	subcluster_333096
uvig_256590	13999	42.03871705121794	Caudovirales	Low-quality	Blautia obeum	virulent	cluster_256501	subcluster_322053
uvig_256591	16489	58.65122202680575	Caudovirales	Low-quality	Bilophila wadsworthia	temperate	cluster_154790	subcluster_194735
uvig_256593	45225	37.06135986733002	Caudovirales	High-quality	Anaerostipes hadrus A;Anaerostipes hadrus	temperate	cluster_125959	subcluster_158618
uvig_256594	43787	32.59643273117592	Caudovirales	Low-quality	Fusicatenibacter saccharivorans	virulent	cluster_109147	subcluster_137508
uvig_256597	20850	34.62829736211031	Caudovirales	Low-quality	Streptococcus agalactiae	virulent	cluster_142507	subcluster_179449
uvig_256600	13501	47.24094511517665		High-quality	Salmonella enterica	virulent	cluster_48355	subcluster_60789
uvig_256602	12595	34.52957522826519	Caudovirales	Low-quality	Ruminococcus bromii	virulent	cluster_49715	subcluster_62639
uvig_256603	12363	34.934886354444714	Caudovirales	Low-quality	Ruminococcus bicirculans	virulent	cluster_276665	subcluster_347592
uvig_256623	46469	46.40728227420431	Caudovirales	Complete	Bacteroides ovatus	virulent	cluster_34478	subcluster_43326
uvig_256626	92252	42.249490525950655	Caudovirales	High-quality	Bacteroides dorei	virulent	cluster_81146	subcluster_101921
uvig_256628	65906	57.495523928018685	Caudovirales	High-quality	Intestinimonas butyriciproducens	temperate	cluster_246533	subcluster_309805
uvig_256636	46720	51.12585616438356	Caudovirales	Low-quality	Faecalibacterium prausnitzii	temperate	cluster_15508	subcluster_19422
uvig_256637	46097	43.14597479228583	Caudovirales	Complete	CAG-24 sp1;Ruminococcus B faecis;GCA 000436935.1;Ruminococcus B lactaris;GCA 900066745.1;Coprococcus A catus	temperate	cluster_23859	subcluster_29903
uvig_256638	45961	55.04667000282849	Caudovirales	High-quality	Faecalibacterium prausnitzii	temperate	cluster_39956	subcluster_50167
uvig_256639	43641	50.64732705483376	Caudovirales	Medium-quality	Bilophila wadsworthia	virulent	cluster_56426	subcluster_71122
uvig_256641	40275	59.87833643699565	Caudovirales	Complete	Bifidobacterium pseudocatenulatum;NA;Bifidobacterium adolescentis B	temperate	cluster_263943	subcluster_331175
uvig_256645	36061	27.905493469399072	Caudovirales	Medium-quality	Agathobacter rectalis	temperate	cluster_174364	subcluster_220092
uvig_256647	33839	51.08898017080883	Caudovirales	High-quality	CAG-24 sp1	temperate	cluster_252009	subcluster_316647
uvig_256650	31294	49.868984469866426	Caudovirales	Medium-quality	Faecalibacterium prausnitzii	virulent	cluster_57432	subcluster_72428
uvig_256653	27297	32.047477744807125	Caudovirales	Low-quality	Lachnospira eligens	virulent	cluster_1836	subcluster_2283
uvig_256655	25977	45.37475459059937	Caudovirales	Low-quality	NA;Roseburia inulinivorans;Agathobacter rectalis;UBA9502;Coprococcus A catus;Coprococcus eutactus A;GCF 000154245.1	virulent	cluster_129517	subcluster_162996
uvig_256656	25971	49.98267298140233	Caudovirales	Low-quality	Faecalibacterium prausnitzii	virulent	cluster_264762	subcluster_332285
uvig_256657	25670	45.38371640046747	Caudovirales	Medium-quality	Anaerostipes hadrus	virulent	cluster_73181	subcluster_92306
uvig_256659	24176	52.02680344142952	Caudovirales	Medium-quality	Flavonifractor plautii	virulent	cluster_192021	subcluster_242035
uvig_256669	17649	45.09603943566208	Caudovirales	Low-quality	Ruminococcus callidus	virulent	cluster_24077	subcluster_30167
uvig_256670	17529	47.70380512293913	Caudovirales	Low-quality	GCA 900066785.1	virulent	cluster_78408	subcluster_98632
uvig_256673	15485	52.1924443009364		Low-quality	Faecalibacterium prausnitzii	virulent	cluster_91972	subcluster_115838
uvig_256674	14846	59.43014953522835	Caudovirales	Low-quality	Faecalibacterium prausnitzii	temperate	cluster_240406	subcluster_302170
uvig_256676	13404	42.62160549089824	Caudovirales	Low-quality	Blautia massiliensis	temperate	cluster_240723	subcluster_302536
uvig_256679	13213	52.03208960871869		High-quality	Salmonella enterica	virulent	cluster_271824	subcluster_341396
uvig_256683	11618	31.347908417972118	Caudovirales	Low-quality	Intestinibacter bartlettii	virulent	cluster_62177	subcluster_78423
uvig_256685	11339	59.99647235205926	Caudovirales	Low-quality	Intestinimonas butyriciproducens	temperate	cluster_265294	subcluster_333031
uvig_256686	11229	59.497729094309385	Caudovirales	Low-quality	Bilophila wadsworthia	temperate	cluster_265349	subcluster_333097
uvig_256687	10934	48.7653191878544	Caudovirales	Low-quality	Bilophila wadsworthia	virulent	cluster_256502	subcluster_322054
uvig_256688	10779	48.9006401335931	Caudovirales	Low-quality	CAG-81 sp1	temperate	cluster_154791	subcluster_194736
uvig_256718	14064	29.5150739476678	Caudovirales	Low-quality	Intestinibacter bartlettii	virulent	cluster_125960	subcluster_158619
uvig_256726	37666	61.25152657569161	Caudovirales	High-quality	Bifidobacterium pseudocatenulatum;Bifidobacterium adolescentis B;NA	temperate	cluster_109148	subcluster_137509
uvig_256727	15225	70.04269293924466	Caudovirales	Low-quality	Provencibacterium massiliense	virulent	cluster_142508	subcluster_179450
uvig_256730	14292	49.83907080884411	Caudovirales	Medium-quality	Enterobacter cloacae	temperate	cluster_48356	subcluster_60790
uvig_256733	46026	40.55751097205927	Caudovirales	Complete	Blautia A wexlerae;NA;GCA 900066085.1	temperate	cluster_49716	subcluster_62640
uvig_256734	39236	57.20511774900602	Caudovirales	Medium-quality	Bifidobacterium longum	virulent	cluster_93034	subcluster_117125
uvig_256737	14242	33.4784440387586	Caudovirales	Low-quality	Ruminococcus bromii	temperate	cluster_34479	subcluster_43327
uvig_256738	14076	39.78402955385052	Caudovirales	Low-quality	Blautia obeum	virulent	cluster_81147	subcluster_101922
uvig_256762	34553	41.69247243365265	Caudovirales	Complete	Ruminococcus B faecis;Coprococcus B comes	virulent	cluster_246534	subcluster_309806
uvig_256763	33197	51.87818176341236	Caudovirales	High-quality	Faecalibacterium prausnitzii	temperate	cluster_15509	subcluster_19423
uvig_256764	55817	40.31567443610369	Caudovirales	Complete	Agathobacter rectalis;GCA 000433215.1;Agathobacter faecis	virulent	cluster_23860	subcluster_29917
uvig_256765	41182	56.49312806565976	Caudovirales	Complete	Faecalibacterium prausnitzii	temperate	cluster_39957	subcluster_50168
uvig_256766	129454	51.88020455142367	Caudovirales	Medium-quality	Faecalibacterium prausnitzii	temperate	cluster_56427	subcluster_71123
uvig_256768	62223	38.17559423364351	Caudovirales	Medium-quality	NA;Blautia A wexlerae	temperate	cluster_263944	subcluster_331176
uvig_256771	56269	49.22603920453536	Caudovirales	High-quality	GCA 000434595.1	temperate	cluster_174365	subcluster_220093
uvig_256774	45867	49.07885843852879	Caudovirales	High-quality	Parasutterella excrementihominis	temperate	cluster_252010	subcluster_316648
uvig_256775	44963	43.575829014967866	Caudovirales	Low-quality	GCA 900066055.1	virulent	cluster_57433	subcluster_72429
uvig_256780	36416	42.11610281195079	Caudovirales	High-quality	Coprococcus comes	virulent	cluster_1837	subcluster_2284
uvig_256781	35406	51.27379540190928	Caudovirales	Medium-quality	Bacteroides cellulosilyticus	virulent	cluster_12520	subcluster_15629
uvig_256782	32432	56.8759250123335	Caudovirales	High-quality	Ruminiclostridium siraeum	virulent	cluster_264763	subcluster_332286
uvig_256783	31986	47.495779403489024	Caudovirales	High-quality	Ruminococcus callidus	temperate	cluster_73182	subcluster_92308
uvig_256784	30692	58.2366740518702	Caudovirales	Medium-quality	Flavonifractor plautii	temperate	cluster_261823	subcluster_328597
uvig_256786	30571	48.824048935265445	Caudovirales	Medium-quality	Parasutterella excrementihominis	temperate	cluster_24078	subcluster_30168
uvig_256790	28740	43.26722338204593	Caudovirales	Low-quality	Agathobacter faecis	temperate	cluster_78409	subcluster_98633
uvig_256792	21493	40.72953985018378	Caudovirales	Low-quality	Blautia obeum	virulent	cluster_270575	subcluster_339513
uvig_256793	20796	42.05135603000577	Caudovirales	Low-quality	GCA 000434655.1	temperate	cluster_240407	subcluster_302171
uvig_256797	15246	27.685950413223143	Caudovirales	Low-quality	Intestinibacter bartlettii	temperate	cluster_240724	subcluster_302537
uvig_256798	14085	59.765708200213	Caudovirales	Low-quality	Bifidobacterium longum	virulent	cluster_62178	subcluster_78424
uvig_256825	46352	31.390231273731445	Caudovirales	High-quality	Lactobacillus salivarius	temperate	cluster_265295	subcluster_333032
uvig_256827	51160	39.419468334636434	Caudovirales	High-quality	Eubacterium hallii	temperate	cluster_265350	subcluster_333098
uvig_256828	33741	32.082629441925256	Caudovirales	Medium-quality	Lactobacillus salivarius	temperate	cluster_256503	subcluster_322055
uvig_256831	30887	42.87564347460096	Caudovirales	Medium-quality	Blautia massiliensis	virulent	cluster_154792	subcluster_194737
uvig_256835	42495	44.45464172255559	Caudovirales	Complete	Lactobacillus paracasei	temperate	cluster_125961	subcluster_158620
uvig_256851	10460	37.07456978967495	Caudovirales	Low-quality	Listeria monocytogenes	virulent	cluster_109149	subcluster_137510
uvig_256864	66194	49.253708795359096	Caudovirales	High-quality	Parasutterella excrementihominis	virulent	cluster_142509	subcluster_179451
uvig_256868	10138	52.82106924442691	Caudovirales	Low-quality	Klebsiella pneumoniae	temperate	cluster_48357	subcluster_60791
uvig_256871	81016	41.75101214574899	Caudovirales	Medium-quality	Parasutterella excrementihominis	virulent	cluster_49717	subcluster_62641
uvig_256872	61516	33.440080629429744	Caudovirales	Low-quality	Agathobacter rectalis	virulent	cluster_276666	subcluster_347593
uvig_256873	185317	34.69514399650329	Caudovirales	Complete	Prevotella copri	virulent	cluster_34480	subcluster_43328
uvig_256874	17393	35.56028287241994		High-quality	Coprococcus catus	virulent	cluster_81148	subcluster_101923
uvig_256876	11165	36.97268248992387	Caudovirales	Low-quality	Blautia wexlerae	virulent	cluster_246535	subcluster_309807
uvig_256878	10928	34.19655929721815	Caudovirales	Not-determined	Bacteroides cellulosilyticus	virulent	cluster_15510	subcluster_19424
uvig_256897	43695	57.31319372925964	Caudovirales	Complete	Lawsonia intracellularis	temperate	cluster_23861	subcluster_29918
uvig_256898	107085	36.46449082504552	Caudovirales	High-quality	Parabacteroides merdae	virulent	cluster_39958	subcluster_50169
uvig_256899	45515	46.49016807645831	Caudovirales	Complete	Fusicatenibacter saccharivorans	temperate	cluster_56428	subcluster_71124
uvig_256900	42086	53.10079361307798	Caudovirales	Complete	Ruthenibacterium lactatiformans	temperate	cluster_263945	subcluster_331177
uvig_256901	97957	31.17490327388548	Caudovirales	Complete	Clostridium phoceensis	temperate	cluster_174366	subcluster_220094
uvig_256902	40531	48.81202042880758	Caudovirales	Complete	Alistipes ihumii	virulent	cluster_23622	subcluster_29618
uvig_256903	143104	30.74756820214669	Caudovirales	Medium-quality	Blautia A massiliensis;NA;Blautia A wexlerae	virulent	cluster_57434	subcluster_72430
uvig_256906	62875	60.0286282306163	Caudovirales	High-quality	Faecalibacterium prausnitzii	temperate	cluster_40884	subcluster_51370
uvig_256907	57685	40.14735199791974	Caudovirales	Medium-quality	Bacteroides massiliensis	virulent	cluster_72748	subcluster_91760
uvig_256908	46377	44.11453953468314	Caudovirales	Medium-quality	Parabacteroides distasonis	virulent	cluster_264764	subcluster_332287
uvig_256909	43175	34.55703532136653	Caudovirales	Medium-quality	Holdemanella biformis	temperate	cluster_73183	subcluster_92309
uvig_256910	42739	39.535319029457874	Caudovirales	Medium-quality	Coprococcus catus	virulent	cluster_261824	subcluster_328598
uvig_256913	37646	47.27726717313924	Caudovirales	Medium-quality	Parasutterella excrementihominis	temperate	cluster_24079	subcluster_30169
uvig_256914	37304	46.26849667595968	Caudovirales	High-quality	Coprococcus sp1	virulent	cluster_78410	subcluster_98634
uvig_256915	36359	49.17076927308232	Caudovirales	Low-quality	Alistipes shahii	virulent	cluster_270576	subcluster_339514
uvig_256924	27158	48.82539214964283	Caudovirales	Low-quality	Faecalibacterium prausnitzii	virulent	cluster_240408	subcluster_302172
uvig_256925	24039	54.76933316693706	Caudovirales	Medium-quality	Lawsonia intracellularis	virulent	cluster_240725	subcluster_302538
uvig_256928	19846	53.78917666028419	Caudovirales	Low-quality	Faecalibacterium prausnitzii	virulent	cluster_62179	subcluster_78425
uvig_256930	17220	35.940766550522646	Caudovirales	Medium-quality	Bacteroides ovatus	virulent	cluster_265296	subcluster_333033
uvig_256931	17056	47.02743902439025	Caudovirales	Low-quality	Treponema denticola	temperate	cluster_265351	subcluster_333099
uvig_256933	16692	32.428708363287804	Caudovirales	Low-quality	Dorea formicigenerans	virulent	cluster_256504	subcluster_322056
uvig_256936	16038	27.341314378351417	Caudovirales	Low-quality	Lawsonia intracellularis	temperate	cluster_154793	subcluster_194739
uvig_256937	15227	51.38241281933408	Caudovirales	Low-quality	Faecalibacterium prausnitzii	virulent	cluster_125962	subcluster_158621
uvig_256939	14395	58.45085098992706	Caudovirales	Low-quality	Intestinimonas butyriciproducens	temperate	cluster_109150	subcluster_137511
uvig_256948	11612	42.7144333448157	Caudovirales	Low-quality	Barnesiella intestinihominis	virulent	cluster_142510	subcluster_179452
uvig_256951	10968	57.70423048869439	Caudovirales	Low-quality	Bilophila wadsworthia	virulent	cluster_48358	subcluster_60792
uvig_256976	10448	56.096860643185295	Caudovirales	Low-quality	Serratia marcescens	virulent	cluster_49718	subcluster_62642
uvig_256977	10194	46.32136550912301	Caudovirales	Low-quality	Ruminiclostridium siraeum	temperate	cluster_276667	subcluster_347594
uvig_256984	69983	41.86445279567895	Caudovirales	Low-quality	Parabacteroides distasonis	virulent	cluster_34481	subcluster_43329
uvig_256988	92686	33.2078199512332	Caudovirales	Low-quality	Parabacteroides merdae	virulent	cluster_81149	subcluster_101924
uvig_256990	17923	43.17357585225688	Caudovirales	Low-quality	Prevotella copri	virulent	cluster_246536	subcluster_309808
uvig_256991	10585	45.77231931979216	Caudovirales	Low-quality	Escherichia coli	temperate	cluster_15511	subcluster_19425
uvig_256993	36000	50.81944444444444	Caudovirales	Medium-quality	Roseburia inulinivorans	temperate	cluster_215833	subcluster_271903
uvig_256994	35541	47.86584508032976	Caudovirales	Medium-quality	Prevotella copri	virulent	cluster_39959	subcluster_50170
uvig_256996	100244	39.4487450620486	Caudovirales	High-quality	Bacteroides massiliensis	virulent	cluster_56429	subcluster_71125
uvig_256997	95370	32.24913494809689	Caudovirales	High-quality	Bacteroides eggerthii	virulent	cluster_263946	subcluster_331179
uvig_256998	43669	53.81620829421328	Caudovirales	High-quality	Klebsiella pneumoniae	virulent	cluster_174367	subcluster_220095
uvig_256999	38144	34.411703020134226	Caudovirales	Medium-quality	Clostridium hiranonis	virulent	cluster_252011	subcluster_316649
uvig_257004	25975	32.92011549566891	Caudovirales	Low-quality	Agathobacter rectalis	virulent	cluster_57435	subcluster_72431
uvig_257005	20016	46.41786570743405	Caudovirales	Low-quality	Prevotella stercorea	virulent	cluster_1838	subcluster_2285
uvig_257008	17448	39.41999082989455	Caudovirales	Low-quality	Bacteroides coprophilus	virulent	cluster_129518	subcluster_162997
uvig_257010	17198	45.99372020002326		Medium-quality	Ruminococcus bromii	virulent	cluster_114196	subcluster_143972
uvig_257014	13224	35.84392014519056		Low-quality	Catenibacterium mitsuokai	virulent	cluster_73184	subcluster_92310
uvig_257035	31497	31.52363717179414	Caudovirales	Medium-quality	UBA10788;Lachnospira eligens;Coprococcus sp1	virulent	cluster_261825	subcluster_328599
uvig_257036	65684	34.19401985262773	Caudovirales	Medium-quality	Bacteroides vulgatus	virulent	cluster_24080	subcluster_30170
uvig_257037	36273	65.33785460259696	Caudovirales	Complete	Collinsella intestinalis	virulent	cluster_78411	subcluster_98635
uvig_257039	96904	37.66304796499628	Caudovirales	High-quality	Bacteroides thetaiotaomicron	virulent	cluster_270577	subcluster_339515
uvig_257040	96743	43.636232078806735	Caudovirales	Complete	Prevotella stercorea	virulent	cluster_240409	subcluster_302173
uvig_257041	80678	42.39569647239644	Caudovirales	Medium-quality	GCF 000154245.1;Agathobacter rectalis;Roseburia intestinalis	virulent	cluster_240726	subcluster_302539
uvig_257043	41458	41.42023252448261	Caudovirales	Medium-quality	Prevotella copri	virulent	cluster_62180	subcluster_78426
uvig_257046	39940	41.45468202303455	Caudovirales	Medium-quality	GCA 000436615.1;NA;GCA 900066335.1;Blautia A massiliensis;Blautia A obeum;Blautia A wexlerae;GCA 900066085.1	virulent	cluster_230115	subcluster_289592
uvig_257047	35032	40.32598766841745	Caudovirales	Medium-quality	Ruminococcus bicirculans	temperate	cluster_265352	subcluster_333100
uvig_257048	34518	51.19937423952721		Medium-quality	Caecibacter massiliensis	virulent	cluster_256505	subcluster_322057
uvig_257050	29545	45.14807920121848	Caudovirales	Low-quality	Clostridium symbiosum	virulent	cluster_154794	subcluster_194740
uvig_257052	26850	33.82495344506518		High-quality	Bacteroides massiliensis	virulent	cluster_183088	subcluster_231017
uvig_257053	25653	43.39453475227069	Caudovirales	Medium-quality	Eubacterium hallii	virulent	cluster_125963	subcluster_158622
uvig_257055	23972	54.54697146671116	Caudovirales	Medium-quality	Faecalibacterium prausnitzii	temperate	cluster_109151	subcluster_137512
uvig_257059	17248	48.37662337662338	Caudovirales	Low-quality	Flavonifractor plautii	virulent	cluster_142511	subcluster_179453
uvig_257060	17000	47.48235294117647	Caudovirales	Low-quality	Eisenbergiella tayi	virulent	cluster_48359	subcluster_60793
uvig_257064	15725	53.011128775834656	Caudovirales	Low-quality	Mycobacterium tuberculosis	temperate	cluster_49719	subcluster_62643
uvig_257066	14405	56.86220062478306	Caudovirales	Low-quality	Eubacterium hallii	virulent	cluster_276668	subcluster_347595
uvig_257068	12636	53.54542576764799	Caudovirales	Low-quality	Sinorhizobium meliloti	virulent	cluster_34482	subcluster_43330
uvig_257072	11228	53.51799073744211	Caudovirales	Low-quality	Ruminococcus bromii	virulent	cluster_81150	subcluster_101926
uvig_257088	43788	50.22152187814013	Caudovirales	Medium-quality	Clostridium phoceensis	temperate	cluster_246537	subcluster_309809
uvig_257098	39050	42.0	Caudovirales	High-quality	GCA 000436935.1;Ruminococcus B faecis;Dorea longicatena;GCA 900066745.1;GCA 900066545.1	virulent	cluster_125957	subcluster_158616
uvig_257099	35915	46.78268133092023	Caudovirales	Medium-quality	Bacteroides dorei	virulent	cluster_238252	subcluster_299581
uvig_257101	36470	58.927885933644085	Caudovirales	High-quality	Faecalibacterium prausnitzii	temperate	cluster_39960	subcluster_50171
uvig_257102	32091	43.67268081393537	Caudovirales	High-quality	Acidaminococcus massiliensis	virulent	cluster_56430	subcluster_71126
uvig_257105	11584	33.14917127071823	Caudovirales	Low-quality	Lachnospira eligens	virulent	cluster_263947	subcluster_331180
uvig_257106	58871	28.06475174534151	Caudovirales	Not-determined	Clostridioides difficile	virulent	cluster_174368	subcluster_220096
uvig_257108	18212	28.10784098396661	Caudovirales	Not-determined	Streptococcus mitis	virulent	cluster_252012	subcluster_316650
uvig_257109	12473	27.13060210053716	Caudovirales	Not-determined	Clostridioides difficile	virulent	cluster_57436	subcluster_72432
uvig_257120	88728	30.27003877017401	Caudovirales	Complete	GCF 000752095.2	temperate	cluster_1839	subcluster_2286
uvig_257123	46284	41.53919280961024	Caudovirales	High-quality	Agathobacter rectalis	virulent	cluster_129519	subcluster_162998
uvig_257124	40507	45.69086824499469	Caudovirales	Medium-quality	Fusicatenibacter saccharivorans	temperate	cluster_264765	subcluster_332288
uvig_257130	11416	45.16468114926419	Caudovirales	Low-quality	Coprococcus comes	virulent	cluster_73185	subcluster_92311
uvig_257137	41195	61.594853744386455	Caudovirales	High-quality	Eggerthella lenta	virulent	cluster_261826	subcluster_328600
uvig_257138	65353	27.155601120071	Caudovirales	Low-quality	GCF 000752095.2	temperate	cluster_24081	subcluster_30171
uvig_257140	39413	48.146550630502624	Caudovirales	High-quality	Escherichia coli	virulent	cluster_78412	subcluster_98636
uvig_257142	32862	47.52601789300712	Caudovirales	Medium-quality	Roseburia inulinivorans	temperate	cluster_79947	subcluster_100495
uvig_257145	37256	48.907558514064846	Caudovirales	High-quality	Parasutterella excrementihominis	temperate	cluster_240410	subcluster_302174
uvig_257152	98957	32.75463079923603	Caudovirales	High-quality	Parabacteroides distasonis	virulent	cluster_240727	subcluster_302540
uvig_257158	60682	36.47869219867506	Caudovirales	Complete	Odoribacter splanchnicus	virulent	cluster_62181	subcluster_78427
uvig_257160	109622	45.99624163032968	Caudovirales	High-quality	Escherichia coli	virulent	cluster_230116	subcluster_289594
uvig_257163	66286	55.75536312343481	Caudovirales	Complete	Faecalibacterium prausnitzii C;Faecalibacterium prausnitzii E	temperate	cluster_179055	subcluster_225996
uvig_257165	56252	28.086112493778	Caudovirales	Medium-quality	GCF 000752095.2	temperate	cluster_256506	subcluster_322058
uvig_257166	53768	51.47113524773099	Caudovirales	High-quality	Bifidobacterium longum	virulent	cluster_154795	subcluster_194741
uvig_257167	52657	55.44941793113926	Caudovirales	High-quality	Faecalibacterium prausnitzii	virulent	cluster_221172	subcluster_278692
uvig_257168	49507	45.37742137475508	Caudovirales	High-quality	NA;Agathobacter rectalis;Roseburia intestinalis;Coprococcus eutactus A;Dorea longicatena B;UBA9502;Roseburia inulinivorans;Coprococcus A catus;Coprococcus sp1;Lachnospira eligens;GCA 000434655.1	virulent	cluster_109152	subcluster_137513
uvig_257171	44592	35.88760315751705	Caudovirales	Medium-quality	Lachnospira eligens	virulent	cluster_142512	subcluster_179454
uvig_257173	38914	42.55537852700827	Caudovirales	Medium-quality	Ruminococcus B lactaris;Roseburia inulinivorans	virulent	cluster_229196	subcluster_288479
uvig_257180	27952	36.01531196336577	Caudovirales	Low-quality	Blautia massiliensis	virulent	cluster_49720	subcluster_62644
uvig_257196	12596	35.61448078755161	Caudovirales	Low-quality	Lachnospira eligens	virulent	cluster_276669	subcluster_347596
