fasta_id	sequence_id	predicted_label	p_temperate	p_virulent
MN850630	1662	virulent	0.1159011525067917	0.8840988474932083
MN850629	1663	virulent	0.04833215496630976	0.9516678450336903
MN850627	1664	virulent	0.11256375919406103	0.887436240805939
MN850626	1665	virulent	0.135050780116788	0.8649492198832119
MN850625	1666	virulent	0.05266491224247785	0.9473350877575222
MN850624	1667	virulent	0.02016629368683599	0.9798337063131641
MN850622	1668	virulent	0.024402787526457175	0.9755972124735428
MN850621	1669	virulent	0.036387225159541875	0.963612774840458
MN850619	1670	virulent	0.026487519354669344	0.9735124806453307
MN850618	1671	virulent	0.14286965077031352	0.8571303492296865
MN850617	1672	virulent	0.03747760315333504	0.962522396846665
MN850616	1673	virulent	0.019359915364212756	0.9806400846357872
MN850615	1674	virulent	0.05872460619374474	0.9412753938062552
MN850614	1675	virulent	0.026207794070593076	0.973792205929407
MN850612	1676	virulent	0.1061702468737065	0.8938297531262934
MN850611	1677	virulent	0.024430724535953213	0.9755692754640467
MN850610	1678	virulent	0.011659915262778183	0.9883400847372218
MN850609	1679	virulent	0.05128110928385147	0.9487188907161485
MN850608	1680	virulent	0.02111672683906858	0.9788832731609315
MN850606	1681	virulent	0.19480587753252881	0.8051941224674711
MN850605	1682	virulent	0.01846657681440624	0.9815334231855939
MN850604	1683	virulent	0.1889177485056956	0.8110822514943045
MN850603	1684	virulent	0.016974182789532114	0.9830258172104679
MN850601	1685	virulent	0.09592664343843756	0.9040733565615625
MN850599	1686	virulent	0.008370194887853582	0.9916298051121465
MN850598	1687	virulent	0.1400430174055517	0.8599569825944483
MN850597	1688	virulent	0.13643707831995908	0.8635629216800409
MN850595	1689	virulent	0.11326242737235881	0.8867375726276412
MN850593	1690	virulent	0.12361185789306525	0.8763881421069347
MN850592	1691	virulent	0.03269700165742404	0.9673029983425759
MN850590	1692	virulent	0.027181259574166127	0.9728187404258339
MN850589	1693	virulent	0.033635962545403464	0.9663640374545964
MN850587	1694	virulent	0.024177842051045156	0.9758221579489549
MN850586	1695	virulent	0.21663231783418815	0.7833676821658118
MN850585	1696	virulent	0.025947312973135992	0.9740526870268641
MN850584	1697	virulent	0.087498141352252	0.9125018586477479
MN850583	1698	virulent	0.04441124938293477	0.9555887506170652
MN850582	1699	virulent	0.21617956782355863	0.7838204321764414
MN850580	1700	virulent	0.020172581540958495	0.9798274184590415
MN850579	1701	virulent	0.034930321315436254	0.9650696786845637
MN850578	1702	virulent	0.10922698395468701	0.890773016045313
MN850577	1703	virulent	0.02519913647893919	0.9748008635210609
MN850576	1704	virulent	0.11757127502141308	0.8824287249785869
MN850575	1705	virulent	0.0507004279841282	0.9492995720158717
MN850574	1706	virulent	0.054800712488711656	0.9451992875112885
MN850573	1707	virulent	0.12653252563282055	0.8734674743671794
MN850571	1708	virulent	0.144373691307272	0.8556263086927279
MN850570	1709	virulent	0.03560050940705703	0.964399490592943
MN850568	1710	virulent	0.015586830987781741	0.9844131690122183
MN850566	1711	virulent	0.029771159287494058	0.9702288407125059
MN850565	1712	virulent	0.12307942907799037	0.8769205709220096
MN850564	1713	virulent	0.01762237533212308	0.9823776246678769
MN895436	1714	virulent	0.010570140063556978	0.9894298599364431
MN895435	1715	virulent	0.006597079796111388	0.9934029202038887
MK791318	1716	virulent	0.15725735994715692	0.8427426400528432
MK629526	1717	virulent	0.15079208085625045	0.8492079191437495
MK651787	1718	virulent	0.25093620342197925	0.7490637965780207
MK629529	1719	virulent	0.19668354505298763	0.8033164549470123
MK629528	1720	virulent	0.06342675422235938	0.9365732457776407
MK629527	1721	virulent	0.14057704233721122	0.8594229576627889
MK629525	1722	virulent	0.15196840225685015	0.8480315977431498
MK599416	1723	temperate	0.5184844616701041	0.48151553832989585
MK552105	1724	virulent	0.2077647827717044	0.7922352172282956
MK125140	1725	virulent	0.23162363994997182	0.7683763600500282
MK105855	1726	virulent	0.14704940355553242	0.8529505964444676
MH362766	1727	virulent	0.0009484024848294859	0.9990515975151705
MT829326	1728	virulent	0.2800233774285289	0.7199766225714711
MT661598	1729	virulent	0.2461495570339547	0.7538504429660453
MT661597	1730	virulent	0.22630704756646433	0.7736929524335358
MT074440	1731	virulent	0.1348287974373749	0.865171202562625
MT074433	1732	virulent	0.18558303255356814	0.8144169674464318
MN850643	1733	virulent	0.2426005793167368	0.7573994206832632
MN850641	1734	virulent	0.22736353032408096	0.772636469675919
MN850640	1735	virulent	0.13337078808907504	0.8666292119109249
MN850638	1736	virulent	0.1947474387049007	0.8052525612950993
MN850623	1737	virulent	0.27092029590167394	0.729079704098326
MN850620	1738	virulent	0.21856188473437904	0.781438115265621
MN850613	1739	virulent	0.2628913044705457	0.7371086955294542
MN850607	1740	virulent	0.13727933882665824	0.8627206611733418
MN850602	1741	virulent	0.1521472539441028	0.8478527460558972
MN850600	1742	virulent	0.16534466100386838	0.8346553389961316
MN850596	1743	virulent	0.22249800362802608	0.7775019963719739
MN850594	1744	virulent	0.06695399122142498	0.9330460087785749
MN850591	1745	virulent	0.1324444690683264	0.8675555309316735
MN850588	1746	virulent	0.3407843006406289	0.6592156993593711
MN850572	1747	virulent	0.17499750364095976	0.8250024963590402
MN850569	1748	virulent	0.1425505875382659	0.8574494124617341
MN850567	1749	virulent	0.15538331848661147	0.8446166815133884
MN895438	1750	virulent	0.013417234996348459	0.9865827650036516
MN895437	1751	virulent	0.0166273093546432	0.9833726906453568
MN895434	1752	virulent	0.015500803170813319	0.9844991968291867
MN029011	1753	virulent	0.1702238815491549	0.8297761184508451
MK672798	1754	virulent	0.13223285575780652	0.8677671442421935
MK125141	1755	virulent	0.24128752605773235	0.7587124739422677
MK080312	1756	virulent	0.18814948491668393	0.8118505150833161
MW286268	1757	virulent	0.0320149117108293	0.9679850882891706
MW286267	1758	virulent	0.03757292441998856	0.9624270755800115
MW286266	1759	virulent	0.03240193756662322	0.9675980624333769
MN954399	1760	virulent	0.0454292286253917	0.9545707713746083
MW421582	1761	temperate	0.8721439171230253	0.1278560828769746
MW419910	1762	virulent	0.2720499693579301	0.72795003064207
MW331437	1763	virulent	0.10196267243482905	0.8980373275651709
MW239157	1764	virulent	0.057112923733113705	0.9428870762668864
MT152698	1765	temperate	0.7374273436478885	0.26257265635211147
MW411578	1766	virulent	0.05148892788724938	0.9485110721127507
MW421584	1767	temperate	0.8401075645664603	0.15989243543353968
MW421583	1768	temperate	0.8721439171230253	0.1278560828769746
MW421581	1769	temperate	0.8697825286486673	0.1302174713513326
MW421580	1770	temperate	0.5030836584881107	0.49691634151188935
MW421579	1771	temperate	0.5555431008181698	0.4444568991818301
MW421578	1772	temperate	0.5060258088314028	0.49397419116859725
MW421577	1773	temperate	0.5445423630015397	0.45545763699846026
MW421576	1774	temperate	0.8506111852281418	0.14938881477185822
MW435859	1775	temperate	0.6936780718566926	0.3063219281433074
MW435854	1776	temperate	0.991590881863005	0.008409118136994936
MW394391	1777	virulent	0.16147877688174592	0.838521223118254
MW394390	1778	virulent	0.16900917162947765	0.8309908283705223
MW394389	1779	virulent	0.03035735204465767	0.9696426479553423
MW394388	1780	virulent	0.03106172971919536	0.9689382702808047
MW367898	1781	virulent	0.08482674729843155	0.9151732527015685
MW423798	1782	virulent	0.07330778607577215	0.9266922139242278
MW423797	1783	virulent	0.021736004683745723	0.9782639953162543
MW385300	1784	virulent	0.061680771795500584	0.9383192282044994
MW430345	1785	virulent	0.06307870670224447	0.9369212932977555
MW349138	1786	virulent	0.05504893075092164	0.9449510692490783
MW344054	1787	virulent	0.08120610747355163	0.9187938925264484
MW175491	1788	virulent	0.00784460616263183	0.9921553938373682
MT416090	1789	virulent	0.04247394805487431	0.9575260519451256
MN988502	1790	temperate	0.862694792321962	0.13730520767803803
MN988561	1791	virulent	0.03803744869100488	0.9619625513089951
MN988560	1792	virulent	0.02885637006283436	0.9711436299371657
MN988559	1793	virulent	0.02722660963500323	0.9727733903649968
MN988558	1794	temperate	0.8285421871044254	0.17145781289557455
MN988557	1795	virulent	0.19106803473059958	0.8089319652694005
MN988556	1796	temperate	0.9545228394368869	0.04547716056311309
MN988555	1797	virulent	0.02048797271430689	0.9795120272856931
MN988554	1798	temperate	0.7506452242291989	0.24935477577080117
MN988553	1799	virulent	0.13639369794164172	0.8636063020583582
MN988552	1800	temperate	0.5348115156400036	0.4651884843599964
MN988551	1801	virulent	0.13852263391805783	0.8614773660819421
MN988550	1802	temperate	0.578439448711192	0.421560551288808
MN988549	1803	temperate	0.7014600579769459	0.2985399420230541
MN988548	1804	temperate	0.9042759778260286	0.09572402217397137
MN988547	1805	temperate	0.9042770349967006	0.09572296500329938
MN988546	1806	virulent	0.21375766619186387	0.7862423338081361
MN988545	1807	temperate	0.7014600579769459	0.2985399420230541
MN988544	1808	virulent	0.21422114927130131	0.7857788507286987
MN988543	1809	temperate	0.9259967155827982	0.07400328441720183
MN988542	1810	temperate	0.9630658627575327	0.0369341372424674
MN988541	1811	temperate	0.76573554660509	0.23426445339491
MN988540	1812	virulent	0.09751795028227786	0.9024820497177222
MN988539	1813	temperate	0.8709359627197958	0.1290640372802043
MN988538	1814	temperate	0.9285928039739315	0.07140719602606849
MN988537	1815	virulent	0.19279254432578888	0.8072074556742111
MN988536	1816	temperate	0.8083667214660807	0.19163327853391923
MN988535	1817	virulent	0.10850562198130151	0.8914943780186986
MN988534	1818	virulent	0.12644995837877493	0.873550041621225
MN988533	1819	temperate	0.9614786893112144	0.03852131068878569
MN988532	1820	virulent	0.1342857259747863	0.8657142740252136
MN988531	1821	virulent	0.21396538151487066	0.7860346184851293
MN988530	1822	temperate	0.7186253395779552	0.2813746604220448
MN988529	1823	virulent	0.04289173144458933	0.9571082685554108
MN988528	1824	virulent	0.03296995691521863	0.9670300430847814
MN988527	1825	virulent	0.03469556710194305	0.965304432898057
MN988526	1826	temperate	0.9101709514205782	0.0898290485794218
MN988525	1827	virulent	0.03175196358887998	0.96824803641112
MN988524	1828	virulent	0.035300153963786954	0.9646998460362131
MN988523	1829	virulent	0.035098099180389274	0.9649019008196108
MN988522	1830	virulent	0.04199283558779026	0.9580071644122097
MN988521	1831	virulent	0.0423712250752832	0.9576287749247168
MN988520	1832	virulent	0.1363937497172426	0.8636062502827574
MN988519	1833	virulent	0.06992543446750804	0.9300745655324919
MN988518	1834	temperate	0.6870399770150147	0.31296002298498526
MN988517	1835	virulent	0.026103222073305583	0.9738967779266945
MN988516	1836	temperate	0.9561015708702745	0.04389842912972558
MN988515	1837	virulent	0.10850401031236395	0.8914959896876361
MN988514	1838	virulent	0.13120893928856484	0.8687910607114351
MN988513	1839	virulent	0.14630496387911	0.85369503612089
MN988512	1840	virulent	0.15048959552353555	0.8495104044764644
MN988511	1841	temperate	0.6413651068160096	0.35863489318399044
MN988510	1842	virulent	0.03138313328719361	0.9686168667128063
MN988509	1843	virulent	0.13639369794164172	0.8636063020583582
MN988508	1844	temperate	0.7014600579769459	0.2985399420230541
MN988507	1845	virulent	0.03698475733328157	0.9630152426667183
MN988506	1846	temperate	0.9255040916123538	0.07449590838764611
MN988505	1847	temperate	0.9220173407635212	0.07798265923647885
MN988504	1848	temperate	0.6828338970613367	0.3171661029386633
MN988503	1849	temperate	0.7198597475118554	0.28014025248814456
MN988501	1850	temperate	0.7444571425985126	0.2555428574014874
MN988500	1851	temperate	0.6815607632789095	0.3184392367210905
MN988499	1852	temperate	0.6179375703102533	0.3820624296897466
MN988498	1853	temperate	0.7174246561408708	0.2825753438591292
MN988497	1854	virulent	0.04195351349607401	0.9580464865039259
MN988496	1855	temperate	0.8750020911319387	0.12499790886806125
MN988495	1856	virulent	0.15670936656832618	0.8432906334316739
MN988494	1857	temperate	0.6055413526902778	0.39445864730972224
MN988493	1858	virulent	0.02626798689194143	0.9737320131080587
MN988492	1859	virulent	0.026305984521040528	0.9736940154789594
MN988491	1860	temperate	0.7197857187568553	0.28021428124314474
MN988490	1861	temperate	0.8594051217198284	0.14059487828017161
MN988489	1862	temperate	0.7199353628241578	0.2800646371758422
MN988488	1863	virulent	0.16141720993465802	0.838582790065342
MN988487	1864	temperate	0.9192146885573825	0.08078531144261748
MN988486	1865	virulent	0.17758157905919406	0.822418420940806
MN988485	1866	temperate	0.7119188477615425	0.2880811522384575
MN988484	1867	virulent	0.1900271942284058	0.8099728057715943
MN988483	1868	virulent	0.027508185407606217	0.9724918145923938
MN988482	1869	temperate	0.7444571425985126	0.2555428574014874
MN988481	1870	temperate	0.6141047489017782	0.3858952510982218
MN988480	1871	temperate	0.6713001868431082	0.32869981315689184
MN988479	1872	temperate	0.6165821069107825	0.3834178930892176
MN988478	1873	temperate	0.6966188232396678	0.30338117676033227
MN988477	1874	temperate	0.7674049274756893	0.23259507252431072
MN988476	1875	temperate	0.8429453613203675	0.1570546386796326
MN988475	1876	temperate	0.6035847556411267	0.3964152443588734
MN988474	1877	temperate	0.6886953684423464	0.3113046315576537
MN988473	1878	temperate	0.6872574503120877	0.3127425496879122
MN988472	1879	virulent	0.259360912885185	0.740639087114815
MN988471	1880	temperate	0.6744532426263724	0.32554675737362765
MN988470	1881	virulent	0.19279254432578888	0.8072074556742111
MN988469	1882	temperate	0.6285300453963563	0.37146995460364374
MN988468	1883	temperate	0.9730019878547166	0.026998012145283416
MN988467	1884	temperate	0.688691033840242	0.3113089661597581
MN988466	1885	virulent	0.15782141738488153	0.8421785826151184
MN988465	1886	temperate	0.7766011336553603	0.2233988663446397
MN988464	1887	temperate	0.7918903185419442	0.20810968145805567
MN988463	1888	virulent	0.26174893954916767	0.7382510604508323
MN988462	1889	virulent	0.24181387493090645	0.7581861250690936
MN988461	1890	virulent	0.2418140399247793	0.7581859600752208
MN988460	1891	temperate	0.6954402222662196	0.30455977773378046
MN988459	1892	virulent	0.4245162108758081	0.5754837891241918
MT354569	1893	virulent	0.36644042783775616	0.6335595721622438
MN908692	1894	temperate	0.9990127303596348	0.0009872696403652166
MN586025	1895	temperate	0.9914251912930523	0.008574808706947807
MN369746	1896	temperate	0.9996082345199466	0.0003917654800533802
MN369742	1897	temperate	0.9992785234466137	0.0007214765533861882
MN234231	1898	temperate	0.9975806011462682	0.002419398853731737
MN234230	1899	temperate	0.9907262772009862	0.009273722799013846
MN234226	1900	temperate	0.9952247287707974	0.004775271229202651
MN234205	1901	temperate	0.9991136842923967	0.0008863157076033626
MN234201	1902	temperate	0.9973518510282989	0.0026481489717010906
MN234198	1903	temperate	0.9888601867612213	0.01113981323877867
MN234197	1904	temperate	0.9943171911310066	0.005682808868993454
MN234182	1905	temperate	0.9984002520247985	0.0015997479752014193
MN234174	1906	temperate	0.9934873475551995	0.00651265244480039
MN234165	1907	temperate	0.9962316804225697	0.0037683195774303084
MK494119	1908	temperate	0.9997160762103849	0.00028392378961510377
MK460247	1909	temperate	0.9985955853143752	0.0014044146856247363
MK112537	1910	temperate	0.9992890377888825	0.0007109622111175941
MH910039	1911	temperate	0.999196194600305	0.000803805399694986
MK016503	1912	temperate	0.9992483371731402	0.0007516628268597552
MH727544	1913	temperate	0.9992942287960029	0.0007057712039971215
MH697578	1914	temperate	0.9991512962379518	0.0008487037620481669
MH513977	1915	temperate	0.9911025759619888	0.008897424038011238
MH536822	1916	temperate	0.9993718300744149	0.0006281699255850965
MH536821	1917	temperate	0.9992922928853168	0.0007077071146832178
MH509444	1918	temperate	0.9919049806423109	0.008095019357688991
MH399770	1919	temperate	0.9974554556100904	0.0025445443899096516
MH371113	1920	temperate	0.9913043735214602	0.008695626478539806
MH077577	1921	temperate	0.9986042596611007	0.0013957403388993918
MH051246	1922	temperate	0.9991560203984783	0.0008439796015217334
MH020245	1923	temperate	0.9968327646711552	0.003167235328844822
MG962371	1924	temperate	0.9954250485317143	0.004574951468285755
MG962364	1925	temperate	0.9944136358724535	0.005586364127546559
MF919532	1926	temperate	0.9950597089622103	0.004940291037789683
MF919518	1927	temperate	0.9981540746040695	0.0018459253959306082
MF472892	1928	temperate	0.9992483825535626	0.000751617446437451
MF668267	1929	temperate	0.9993399273267229	0.0006600726732770475
MF140430	1930	temperate	0.9907204707903947	0.009279529209605241
MF140428	1931	temperate	0.9989924584958	0.0010075415042001064
MF140416	1932	temperate	0.9839531759617083	0.016046824038291736
MF140412	1933	temperate	0.999548569003764	0.0004514309962359536
MF185722	1934	temperate	0.999494592024391	0.0005054079756090774
MF377440	1935	temperate	0.9976521418736338	0.002347858126366167
KY380102	1936	temperate	0.9992920335041435	0.000707966495856473
KX808132	1937	temperate	0.9968327378932799	0.0031672621067200747
KX641264	1938	temperate	0.9989769050393238	0.001023094960676203
KX585253	1939	temperate	0.9991570462916523	0.0008429537083476773
KM677211	1940	temperate	0.9904531600354828	0.00954683996451715
KJ567045	1941	temperate	0.9995155692756202	0.00048443072437975637
KF713486	1942	temperate	0.998743927464645	0.0012560725353550025
JN643714	1943	temperate	0.9991936428089228	0.0008063571910772869
JF704105	1944	temperate	0.9992273146194299	0.0007726853805700127
MT151604	1945	virulent	0.10935043784367385	0.8906495621563261
MW345241	1946	virulent	0.10214727332952517	0.8978527266704749
MW406974	1947	temperate	0.5879925801627168	0.4120074198372831
MW388003	1948	virulent	0.11081029858193714	0.889189701418063
MW388002	1949	virulent	0.0930677746028347	0.9069322253971653
MW388001	1950	virulent	0.09083254472968748	0.9091674552703125
MW349129	1951	virulent	0.4067703058572012	0.5932296941427988
MW349128	1952	virulent	0.4491910138393243	0.5508089861606758
MW353177	1953	virulent	0.23719135003606512	0.7628086499639348
MW353176	1954	virulent	0.23564609770975997	0.76435390229024
MW353175	1955	virulent	0.24257151489959491	0.7574284851004051
MW448170	1956	virulent	0.012285280789526053	0.9877147192104739
MW384823	1957	virulent	0.030747799853276813	0.9692522001467232
MW366843	1958	virulent	0.06233588248650978	0.9376641175134902
MW354669	1959	virulent	0.38624638227135183	0.6137536177286482
MW354668	1960	virulent	0.21396972144779952	0.7860302785522005
MW344056	1961	virulent	0.054848531104290776	0.9451514688957092
MW344055	1962	virulent	0.06786035260263301	0.932139647397367
MW417503	1963	virulent	0.10700733823067418	0.8929926617693259
MW390886	1964	temperate	0.9733031661786379	0.02669683382136214
MW442830	1965	virulent	0.4899636601630761	0.510036339836924
MW442829	1966	temperate	0.5743678472735262	0.4256321527264738
MW442828	1967	temperate	0.5775937546357681	0.4224062453642318
MW442827	1968	temperate	0.5744472027931838	0.42555279720681616
MW442826	1969	temperate	0.5715624479047191	0.42843755209528095
MW442825	1970	temperate	0.5803589463226547	0.4196410536773453
MW387018	1971	temperate	0.7211586254381027	0.27884137456189734
MW413353	1972	virulent	0.06293750830128043	0.9370624916987196
MW388005	1973	virulent	0.011441409713839256	0.9885585902861607
MW363799	1974	virulent	0.21476442080652144	0.7852355791934785
MW363798	1975	virulent	0.12561911729578135	0.8743808827042187
MW358931	1976	virulent	0.010193007063745249	0.9898069929362547
MW358930	1977	virulent	0.03924741384600415	0.9607525861539958
MW358929	1978	temperate	0.935228880112651	0.06477111988734899
MW358928	1979	virulent	0.10156998548117506	0.8984300145188249
MW358927	1980	virulent	0.06041930881425906	0.939580691185741
MW296032	1981	virulent	0.02473747025794592	0.9752625297420541
MW247147	1982	temperate	0.9922427388781465	0.007757261121853469
MW247145	1983	temperate	0.9702005059239038	0.029799494076096226
MW247144	1984	temperate	0.9714456997346839	0.028554300265316093
MW247146	1985	temperate	0.9013116801521812	0.09868831984781877
MW247143	1986	temperate	0.9090250883640634	0.09097491163593667
MT966873	1987	virulent	0.012957968219382898	0.9870420317806172
MT966872	1988	virulent	0.006538180725194203	0.9934618192748059
MT782071	1989	virulent	0.031610849173480574	0.9683891508265194
MW286157	1990	virulent	0.012863352977343707	0.9871366470226564
MW286156	1991	virulent	0.196063492819225	0.803936507180775
MW331544	1992	virulent	0.02060244514909775	0.9793975548509023
MW406976	1993	virulent	0.21018695330032758	0.7898130466996723
MW406975	1994	virulent	0.2308557625901992	0.7691442374098008
MW388004	1995	virulent	0.08747622494843793	0.912523775051562
MW393850	1996	virulent	0.2160329135167139	0.7839670864832862
MW448541	1997	temperate	0.5152748793979249	0.48472512060207507
MW448540	1998	temperate	0.5717301117016073	0.4282698882983928
MW448539	1999	temperate	0.5193492390046575	0.4806507609953426
MW348917	2000	temperate	0.5209425624144868	0.4790574375855133
MW325771	2001	virulent	0.0413561962205232	0.9586438037794769
MW248466	2002	virulent	0.4271120984436115	0.5728879015563885
MW114771	2003	virulent	0.22794523915016682	0.7720547608498332
MW023914	2004	temperate	0.6893598162383286	0.31064018376167135
MT949699	2005	virulent	0.09482634994338367	0.9051736500566162
MW423739	2006	virulent	0.1286038176937211	0.8713961823062789
MW423738	2007	virulent	0.12550239606055977	0.8744976039394403
MW423737	2008	virulent	0.14918121450271096	0.850818785497289
MK610268	2009	virulent	0.010977071230884402	0.9890229287691156
MT380195	2010	virulent	0.03397613854002242	0.9660238614599775
MT740748	2011	virulent	0.004988423065326023	0.995011576934674
MN087708	2012	virulent	0.02383110828065819	0.9761688917193418
MN929097	2013	virulent	0.21426675677376428	0.7857332432262357
MN917146	2014	virulent	0.07606055849057633	0.9239394415094236
MW272540	2015	virulent	0.06755989570857565	0.9324401042914243
MW343794	2016	virulent	0.03222591595035964	0.9677740840496404
MW239124	2017	virulent	0.03859164293363341	0.9614083570663665
MW233709	2018	virulent	0.04070439209005536	0.9592956079099446
MT975991	2019	temperate	0.6612081082478104	0.33879189175218966
MT653137	2020	virulent	0.02481491685269603	0.975185083147304
MK455770	2021	virulent	0.0014240227570302031	0.9985759772429699
LC596379	2022	virulent	0.06591084688826544	0.9340891531117345
LC596378	2023	virulent	0.05656441103786058	0.9434355889621394
LC596377	2024	virulent	0.06461938420204918	0.9353806157979507
MW269554	2025	temperate	0.8668126451847238	0.1331873548152763
MT944117	2026	virulent	0.1333046583746777	0.8666953416253222
AP019417	2027	virulent	0.044713213471424575	0.9552867865285753
MW021758	2028	virulent	0.03932004549200413	0.9606799545079958
MW021763	2029	virulent	0.33582974801976284	0.6641702519802372
MW021761	2030	virulent	0.4284042265887291	0.5715957734112709
MW021755	2031	virulent	0.33895641988959074	0.6610435801104092
MW021750	2032	virulent	0.17842146296709155	0.8215785370329085
MT901800	2033	virulent	0.23375461394142596	0.766245386058574
LC567842	2034	temperate	0.9562052985563981	0.043794701443601855
LC567841	2035	temperate	0.9394524443739968	0.06054755562600327
LC567840	2036	temperate	0.9552304261938909	0.044769573806109096
LC567839	2037	temperate	0.9189833582737877	0.08101664172621217
LC567838	2038	temperate	0.9765773740353053	0.02342262596469477
LC567837	2039	temperate	0.9217633516316277	0.0782366483683723
LC567836	2040	temperate	0.9321388206056913	0.06786117939430872
LC567835	2041	temperate	0.9309872468105151	0.06901275318948479
LC567834	2042	temperate	0.940189174497453	0.05981082550254704
LC567833	2043	temperate	0.9173108907627054	0.08268910923729449
LC567832	2044	temperate	0.9320405567067042	0.06795944329329581
LC567831	2045	temperate	0.9195169143645504	0.08048308563544962
LC567830	2046	temperate	0.9462512930662977	0.05374870693370233
LC567829	2047	temperate	0.9341689555067653	0.06583104449323482
LC567828	2048	temperate	0.9041094566740827	0.09589054332591725
LC567827	2049	temperate	0.9135195007662281	0.08648049923377188
LC567826	2050	temperate	0.9219511357238702	0.07804886427612984
LC567825	2051	temperate	0.9103272213176358	0.08967277868236416
LC567824	2052	temperate	0.9393391122136813	0.060660887786318715
LC567823	2053	temperate	0.9209735322905094	0.07902646770949055
LC567822	2054	temperate	0.9223603267472302	0.07763967325276977
LC567821	2055	temperate	0.9075088318806065	0.09249116811939362
LC567820	2056	temperate	0.9303448581626117	0.06965514183738826
LC567819	2057	temperate	0.9305029542076768	0.06949704579232321
LC567818	2058	temperate	0.9345220623540013	0.0654779376459987
LC545446	2059	temperate	0.9160892388798035	0.08391076112019642
LC545445	2060	temperate	0.9160892388798035	0.08391076112019642
LC545444	2061	temperate	0.831632436430722	0.16836756356927798
LC545443	2062	temperate	0.8599636452613749	0.14003635473862508
MW032477	2063	virulent	0.33962674007581845	0.6603732599241815
MW041640	2064	virulent	0.34001635505041616	0.6599836449495838
MW041637	2065	virulent	0.31261432257257626	0.6873856774274237
MW041636	2066	virulent	0.2829906744069943	0.7170093255930057
MW041635	2067	virulent	0.2777267649874774	0.7222732350125226
MW041634	2068	virulent	0.3227114802725212	0.6772885197274787
MW041633	2069	virulent	0.3115748963852189	0.688425103614781
MW041632	2070	virulent	0.26459070517617367	0.7354092948238264
MW291028	2071	temperate	0.9998934975137457	0.00010650248625423373
MW291026	2072	temperate	0.6782078980047385	0.32179210199526165
MT901799	2073	virulent	0.2721114715902134	0.7278885284097866
MT901798	2074	virulent	0.275182386589348	0.724817613410652
MT901797	2075	virulent	0.2774560011262536	0.7225439988737463
MW273926	2076	virulent	0.4544548226279409	0.5455451773720591
MW273925	2077	temperate	0.5404196180913157	0.45958038190868433
MW273924	2078	virulent	0.4890429695703565	0.5109570304296435
MW273923	2079	virulent	0.4956026280592686	0.5043973719407314
MW273922	2080	temperate	0.5040118790804282	0.49598812091957173
MW273921	2081	temperate	0.6958498942259393	0.30415010577406065
MW273920	2082	temperate	0.5361296712885993	0.4638703287114007
MW281503	2083	virulent	0.15432464203394938	0.8456753579660505
MW021756	2084	virulent	0.002327028477624404	0.9976729715223756
MW021748	2085	virulent	0.15975029617628791	0.840249703823712
MW021765	2086	virulent	0.08567929732177965	0.9143207026782203
MW021762	2087	virulent	0.12357085594802829	0.8764291440519717
MW021759	2088	virulent	0.23253310079529577	0.7674668992047042
MW021752	2089	virulent	0.044476163878883944	0.9555238361211161
MW021751	2090	virulent	0.00685434775190299	0.9931456522480969
MW021749	2091	virulent	0.010015460733454665	0.9899845392665453
MW001214	2092	virulent	0.023791505178826004	0.976208494821174
MT863731	2093	temperate	0.6971114957725347	0.30288850422746527
MT863730	2094	temperate	0.6958789698030211	0.3041210301969789
MT863729	2095	temperate	0.6879363188177239	0.3120636811822762
MT863728	2096	temperate	0.6790362271951362	0.32096377280486377
MT863727	2097	temperate	0.6816196382570696	0.31838036174293044
MT863726	2098	temperate	0.6725165225678587	0.32748347743214135
MT863725	2099	temperate	0.6738161099491186	0.32618389005088144
MT863724	2100	temperate	0.6737486384707402	0.32625136152925976
MT863723	2101	temperate	0.6784055280360252	0.3215944719639749
MT863722	2102	temperate	0.6748219443143879	0.3251780556856121
MT863721	2103	temperate	0.6764358761954132	0.3235641238045867
MT863720	2104	temperate	0.6751243255783224	0.32487567442167764
MT863719	2105	temperate	0.6759082945470525	0.3240917054529476
MT863718	2106	temperate	0.6919896522104423	0.30801034778955777
MT863717	2107	temperate	0.6876173939026143	0.3123826060973856
MT863716	2108	temperate	0.6758634554333212	0.32413654456667884
MT863715	2109	temperate	0.7074951465549234	0.2925048534450766
MT863714	2110	temperate	0.6820608148948764	0.31793918510512365
MW055914	2111	temperate	0.6287669887985439	0.37123301120145613
MW055911	2112	temperate	0.733773015096134	0.26622698490386604
MW055901	2113	temperate	0.9907059202799906	0.009294079720009452
MG835568	2114	virulent	0.002395275473868438	0.9976047245261317
MN854830	2115	virulent	0.05699732009627049	0.9430026799037294
MT497273	2116	virulent	0.29020066629909386	0.7097993337009062
MT497272	2117	virulent	0.28576531062760707	0.714234689372393
MT497271	2118	virulent	0.28749459829881835	0.7125054017011817
MT497270	2119	virulent	0.2668169699686028	0.7331830300313972
MT497269	2120	virulent	0.29409693926062974	0.7059030607393701
MT497268	2121	virulent	0.27308007676536733	0.7269199232346326
MT497267	2122	virulent	0.29305582120390816	0.7069441787960918
MT497266	2123	virulent	0.29921865165123407	0.7007813483487659
MT497265	2124	virulent	0.2862936012323744	0.7137063987676255
MT497264	2125	virulent	0.280829642018625	0.719170357981375
MT497263	2126	virulent	0.28487241786467393	0.715127582135326
MT497262	2127	virulent	0.2826513042460192	0.7173486957539809
