contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
ON170056	11821	No	NA	19	9	0	Low-quality	Genome-fragment	23.59	AAI-based (medium-confidence)	0.0	1.0	
ON170055	13166	Yes	8052	18	3	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	38.84	1.0	contig >1.5x longer than expected genome length
ON170054	35468	No	NA	43	23	0	Medium-quality	Genome-fragment	72.71	HMM-based (lower-bound)	0.0	1.0	
ON170053	19763	No	NA	25	21	0	Medium-quality	Genome-fragment	53.21	AAI-based (high-confidence)	0.0	1.0	
ON170052	23282	No	NA	31	25	0	Medium-quality	Genome-fragment	59.45	AAI-based (high-confidence)	0.0	1.0	
ON170051	11821	No	NA	19	9	0	Low-quality	Genome-fragment	23.59	AAI-based (medium-confidence)	0.0	1.0	
ON170050	13152	Yes	7829	18	3	2	High-quality	High-quality	99.64	AAI-based (high-confidence)	40.47	1.0	contig >1.5x longer than expected genome length
ON170049	35468	No	NA	43	23	0	Medium-quality	Genome-fragment	72.71	HMM-based (lower-bound)	0.0	1.0	
ON170048	14245	No	NA	17	15	0	Low-quality	Genome-fragment	36.38	AAI-based (high-confidence)	0.0	1.0	
ON170047	27444	No	NA	28	22	0	Medium-quality	Genome-fragment	70.08	AAI-based (high-confidence)	0.0	1.0	
ON170045	14245	No	NA	17	15	0	Low-quality	Genome-fragment	36.38	AAI-based (high-confidence)	0.0	1.0	
ON170044	27444	No	NA	28	22	0	Medium-quality	Genome-fragment	70.08	AAI-based (high-confidence)	0.0	1.0	
ON170042	11821	No	NA	19	9	0	Low-quality	Genome-fragment	23.59	AAI-based (medium-confidence)	0.0	1.0	
ON170041	13152	Yes	7829	18	3	2	High-quality	High-quality	99.64	AAI-based (high-confidence)	40.47	1.0	contig >1.5x longer than expected genome length
ON170040	35468	No	NA	43	23	0	Medium-quality	Genome-fragment	72.71	HMM-based (lower-bound)	0.0	1.0	
ON170038	35468	No	NA	43	23	0	Medium-quality	Genome-fragment	72.71	HMM-based (lower-bound)	0.0	1.0	
ON170037	13166	Yes	8052	18	3	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	38.84	1.0	contig >1.5x longer than expected genome length
ON170036	35468	No	NA	43	23	0	Medium-quality	Genome-fragment	72.71	HMM-based (lower-bound)	0.0	1.0	
ON170034	13165	Yes	7842	18	3	2	High-quality	High-quality	99.27	AAI-based (high-confidence)	40.43	1.0	contig >1.5x longer than expected genome length
ON170033	35468	No	NA	43	23	0	Medium-quality	Genome-fragment	72.71	HMM-based (lower-bound)	0.0	1.0	
ON170032	40484	No	NA	56	29	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
ON170031	22021	No	NA	29	24	0	Medium-quality	Genome-fragment	56.23	AAI-based (high-confidence)	0.0	1.0	
ON170030	11352	Yes	8658	17	3	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	23.73	1.0	
ON170029	13152	Yes	7829	18	3	2	High-quality	High-quality	99.64	AAI-based (high-confidence)	40.47	1.0	contig >1.5x longer than expected genome length
ON170028	35468	No	NA	43	23	0	Medium-quality	Genome-fragment	72.71	HMM-based (lower-bound)	0.0	1.0	
ON170027	22047	No	NA	30	25	0	Medium-quality	Genome-fragment	56.3	AAI-based (high-confidence)	0.0	1.0	
ON170026	34801	No	NA	50	30	0	Medium-quality	Genome-fragment	88.57	AAI-based (high-confidence)	0.0	1.0	
ON170025	11668	Yes	8965	17	3	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	23.17	1.0	contig >1.5x longer than expected genome length
ON170024	22047	No	NA	30	25	0	Medium-quality	Genome-fragment	56.3	AAI-based (high-confidence)	0.0	1.0	
ON170023	13166	Yes	8052	18	3	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	38.84	1.0	contig >1.5x longer than expected genome length
ON170022	35468	No	NA	43	23	0	Medium-quality	Genome-fragment	72.71	HMM-based (lower-bound)	0.0	1.0	
ON170020	13166	Yes	8052	18	3	2	High-quality	High-quality	100.0	AAI-based (high-confidence)	38.84	1.0	contig >1.5x longer than expected genome length
ON170019	35468	No	NA	43	23	0	Medium-quality	Genome-fragment	72.71	HMM-based (lower-bound)	0.0	1.0	
ON170017	11101	No	NA	19	8	0	Low-quality	Genome-fragment	21.59	AAI-based (medium-confidence)	0.0	1.0	
OP494211	43114	No	NA	63	57	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OP377721	41574	No	NA	65	50	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OP559179	49784	No	NA	45	44	0	Low-quality	Genome-fragment	34.02	AAI-based (high-confidence)	0.0	1.0	
OP559178	91378	No	NA	150	67	0	Medium-quality	Genome-fragment	65.65	AAI-based (high-confidence)	0.0	1.0	
OP559177	41351	No	NA	65	48	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OP209175	4990	No	NA	8	4	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OL689230	19715	No	NA	22	2	0	Low-quality	Genome-fragment	26.29	HMM-based (lower-bound)	0.0	1.0	
OL689227	18936	No	NA	23	2	1	Low-quality	Genome-fragment	26.5	HMM-based (lower-bound)	0.0	1.0	
OL689226	19148	No	NA	22	2	1	Low-quality	Genome-fragment	25.54	HMM-based (lower-bound)	0.0	1.0	
OP361299	57666	No	NA	76	48	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OM135992	127819	No	NA	172	77	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.01	
OM522317	84251	No	NA	111	77	0	High-quality	High-quality	99.31	AAI-based (high-confidence)	0.0	1.0	
MZ574432	326794	No	NA	570	94	3	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.12	
MZ574431	312338	No	NA	536	95	2	High-quality	High-quality	97.65	AAI-based (high-confidence)	0.0	1.09	
MZ574430	303578	No	NA	512	94	2	High-quality	High-quality	94.91	AAI-based (high-confidence)	0.0	1.09	
MZ574429	311538	No	NA	532	93	3	High-quality	High-quality	97.4	AAI-based (high-confidence)	0.0	1.09	
OP433492	20678	No	NA	34	13	0	High-quality	High-quality	99.5	AAI-based (high-confidence)	0.0	1.0	
OP394178	182372	No	NA	198	46	6	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
MZ574433	312055	No	NA	531	94	3	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.09	
OP380492	148928	No	NA	223	63	0	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
OK094707	63897	No	NA	89	36	0	High-quality	High-quality	99.66	AAI-based (high-confidence)	0.0	1.0	
OP297179	18001	No	NA	20	16	0	High-quality	High-quality	99.3	AAI-based (high-confidence)	0.0	1.0	
OP297178	138478	No	NA	194	166	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OP209178	13815	No	NA	19	15	0	Low-quality	Genome-fragment	21.48	AAI-based (high-confidence)	0.0	1.0	
OP209177	8038	No	NA	12	1	0	Low-quality	Genome-fragment	11.41	HMM-based (lower-bound)	0.0	1.0	
OP209176	5893	No	NA	11	4	0	Medium-quality	Genome-fragment	87.22	HMM-based (lower-bound)	0.0	1.0	
OP209174	5227	No	NA	9	7	0	High-quality	High-quality	98.36	AAI-based (high-confidence)	0.0	1.0	
OP535472	58893	No	NA	74	67	0	High-quality	High-quality	91.19	AAI-based (high-confidence)	0.0	1.0	
OP535471	58890	No	NA	73	66	0	High-quality	High-quality	91.18	AAI-based (high-confidence)	0.0	1.0	
OP267563	48896	No	NA	70	63	0	High-quality	High-quality	98.7	AAI-based (high-confidence)	0.0	1.0	
OP265889	40811	No	NA	59	47	0	High-quality	High-quality	99.95	AAI-based (high-confidence)	0.0	1.0	
OP251154	45171	No	NA	72	59	0	High-quality	High-quality	92.06	AAI-based (high-confidence)	0.0	1.0	
ON981384	42756	No	NA	63	9	0	Medium-quality	Genome-fragment	88.22	AAI-based (medium-confidence)	0.0	1.0	
ON461912	45455	No	NA	57	46	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OP294982	42044	No	NA	61	51	0	High-quality	High-quality	97.75	AAI-based (high-confidence)	0.0	1.0	
OP313111	39742	No	NA	51	29	0	High-quality	High-quality	99.29	AAI-based (high-confidence)	0.0	1.0	
OM630590	40331	No	NA	49	44	0	High-quality	High-quality	99.14	AAI-based (high-confidence)	0.0	1.0	
OM630589	39974	No	NA	44	33	0	High-quality	High-quality	96.55	AAI-based (high-confidence)	0.0	1.0	
OM630588	14342	No	NA	31	4	0	High-quality	High-quality	95.93	AAI-based (high-confidence)	0.0	1.0	
OM630587	40103	No	NA	48	33	0	High-quality	High-quality	96.87	AAI-based (high-confidence)	0.0	1.0	
OM630586	39592	No	NA	48	47	0	High-quality	High-quality	99.25	AAI-based (high-confidence)	0.0	1.0	
OM630585	88347	No	NA	125	112	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
BK059895	47138	No	NA	69	20	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
MZ274307	17407	No	NA	25	8	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
MZ005678	17433	No	NA	25	9	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
MZ005676	17452	No	NA	25	8	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
MZ209304	17030	No	NA	24	8	0	High-quality	High-quality	97.91	AAI-based (high-confidence)	0.0	1.0	
MZ322027	17455	No	NA	25	9	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
MZ322014	17368	No	NA	25	9	0	High-quality	High-quality	99.82	AAI-based (high-confidence)	0.0	1.0	
MZ322008	17368	No	NA	25	9	0	High-quality	High-quality	99.82	AAI-based (high-confidence)	0.0	1.0	
MZ322006	17362	No	NA	25	9	0	High-quality	High-quality	99.78	AAI-based (high-confidence)	0.0	1.0	
MZ028628	17432	No	NA	25	9	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
MZ291552	165859	No	NA	267	256	0	High-quality	High-quality	98.61	AAI-based (high-confidence)	0.0	1.0	
OX335443	39694	No	NA	48	46	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OX335441	40381	No	NA	51	47	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OX335440	39694	No	NA	48	46	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OX335439	49806	No	NA	75	66	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OX335438	40350	No	NA	48	47	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OX335437	39208	No	NA	46	45	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OX335435	49672	No	NA	76	66	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OX335434	40132	No	NA	46	46	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OX335433	40368	No	NA	48	47	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OX335432	49251	No	NA	76	68	0	High-quality	High-quality	99.42	AAI-based (high-confidence)	0.0	1.0	
OX335431	38885	No	NA	46	43	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OX335430	48961	No	NA	73	69	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OX335429	49504	No	NA	74	65	0	High-quality	High-quality	99.92	AAI-based (high-confidence)	0.0	1.0	
OX335428	43492	No	NA	53	45	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OX335427	40427	No	NA	48	47	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OX335426	40881	No	NA	51	49	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OX335423	49806	No	NA	75	66	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OX335422	49290	No	NA	76	70	0	High-quality	High-quality	99.49	AAI-based (high-confidence)	0.0	1.0	
OX335421	47319	No	NA	68	64	0	High-quality	High-quality	95.51	AAI-based (high-confidence)	0.0	1.0	
OX335420	39756	No	NA	49	45	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OX335419	40202	No	NA	50	46	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OX335418	40632	No	NA	48	46	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OX335417	49492	No	NA	74	69	0	High-quality	High-quality	99.91	AAI-based (high-confidence)	0.0	1.0	
OX335416	159143	No	NA	210	174	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OX335414	40350	No	NA	48	47	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OX335413	40366	No	NA	48	47	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OX335412	49193	No	NA	77	69	0	High-quality	High-quality	99.3	AAI-based (high-confidence)	0.0	1.0	
OX335411	49926	No	NA	79	72	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OX335410	50507	No	NA	76	65	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OX335409	41242	No	NA	51	49	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OX335408	39661	No	NA	48	47	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OX335407	177726	No	NA	278	195	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OX335406	73745	No	NA	83	41	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OX335405	157059	No	NA	205	175	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OX335404	49122	No	NA	76	70	0	High-quality	High-quality	99.15	AAI-based (high-confidence)	0.0	1.0	
OX335403	160505	No	NA	209	172	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OX335402	156221	No	NA	200	168	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OX335401	39662	No	NA	48	47	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OX335400	49199	No	NA	77	71	0	High-quality	High-quality	99.31	AAI-based (high-confidence)	0.0	1.0	
OX335398	40866	No	NA	48	45	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.01	
OX335396	175100	No	NA	274	191	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OX335395	52028	No	NA	86	72	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OX335394	40764	No	NA	50	46	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OX335393	49514	No	NA	75	70	0	High-quality	High-quality	99.95	AAI-based (high-confidence)	0.0	1.0	
OX335392	41187	No	NA	50	48	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OX335391	50132	No	NA	78	71	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OX335390	40519	No	NA	46	45	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OX335389	40819	No	NA	53	49	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OX335388	49114	No	NA	78	69	0	High-quality	High-quality	99.15	AAI-based (high-confidence)	0.0	1.0	
OX335387	48467	No	NA	72	69	0	High-quality	High-quality	97.83	AAI-based (high-confidence)	0.0	1.0	
OX335386	49712	No	NA	73	69	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.01	
OX335385	49036	No	NA	78	70	0	High-quality	High-quality	98.99	AAI-based (high-confidence)	0.0	1.0	
OX335384	49035	No	NA	78	70	0	High-quality	High-quality	98.98	AAI-based (high-confidence)	0.0	1.0	
OX335383	49289	No	NA	74	67	0	High-quality	High-quality	99.49	AAI-based (high-confidence)	0.0	1.0	
OX335382	43903	No	NA	54	47	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OX335381	49366	No	NA	74	67	0	High-quality	High-quality	99.65	AAI-based (high-confidence)	0.0	1.0	
OX335380	49251	No	NA	76	68	0	High-quality	High-quality	99.42	AAI-based (high-confidence)	0.0	1.0	
OX335379	43569	No	NA	53	45	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OX335378	40303	No	NA	51	47	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OX335377	40327	No	NA	52	48	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OX335376	41076	No	NA	51	49	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OX335375	40764	No	NA	53	49	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OX335371	47299	No	NA	66	62	0	High-quality	High-quality	95.48	AAI-based (high-confidence)	0.0	1.0	
OX335370	49122	No	NA	76	70	0	High-quality	High-quality	99.15	AAI-based (high-confidence)	0.0	1.0	
OX335369	49198	No	NA	77	71	0	High-quality	High-quality	99.3	AAI-based (high-confidence)	0.0	1.0	
OX335361	50485	No	NA	76	65	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OX335360	40427	No	NA	49	48	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OX335359	39916	No	NA	46	44	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
ON245412	44533	No	NA	63	13	0	High-quality	High-quality	94.92	AAI-based (high-confidence)	0.0	1.0	
OP484850	43359	No	NA	65	58	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
ON922990	134472	No	NA	239	91	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OP038320	44139	No	NA	66	50	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OP038318	44811	No	NA	70	60	0	High-quality	High-quality	96.17	AAI-based (high-confidence)	0.0	1.0	
OP256049	18555	No	NA	26	8	0	Complete	High-quality	100.0	ITR (high-confidence)	0.0	1.0	
OM964875	49853	No	NA	77	69	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
ON042750	17798	No	NA	20	13	0	High-quality	High-quality	91.67	AAI-based (high-confidence)	0.0	1.0	
OL362283	38771	No	NA	47	44	0	High-quality	High-quality	97.12	AAI-based (high-confidence)	0.0	1.0	
OL362282	38772	No	NA	47	44	0	High-quality	High-quality	97.12	AAI-based (high-confidence)	0.0	1.0	
OL362281	39374	No	NA	47	45	0	High-quality	High-quality	98.63	AAI-based (high-confidence)	0.0	1.0	
MZ090946	36129	No	NA	46	41	0	High-quality	High-quality	97.48	AAI-based (high-confidence)	0.0	1.0	
MZ890186	164863	No	NA	258	235	0	High-quality	High-quality	97.61	AAI-based (high-confidence)	0.0	1.0	
MW419775	18642	No	NA	26	13	0	High-quality	High-quality	90.14	AAI-based (medium-confidence)	0.0	1.0	
MK301532	39793	No	NA	50	48	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
KX664695	149268	No	NA	253	149	1	High-quality	High-quality	98.49	AAI-based (high-confidence)	0.0	1.0	
OP018674	42236	No	NA	65	35	1	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OK322699	155887	No	NA	202	181	0	High-quality	High-quality	98.64	AAI-based (high-confidence)	0.0	1.0	
OM486945	44768	No	NA	49	38	0	High-quality	High-quality	97.85	AAI-based (high-confidence)	0.0	1.0	
OK585160	43210	No	NA	48	29	0	High-quality	High-quality	99.63	AAI-based (high-confidence)	0.0	1.0	
OK585159	43210	No	NA	48	29	0	High-quality	High-quality	99.63	AAI-based (high-confidence)	0.0	1.0	
OK585158	42987	No	NA	48	27	0	High-quality	High-quality	99.11	AAI-based (high-confidence)	0.0	1.0	
MW741821	77305	No	NA	123	70	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
MK967392	50919	No	NA	73	48	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OP394141	110563	No	NA	147	119	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OP297551	82071	No	NA	127	65	0	High-quality	High-quality	99.77	AAI-based (high-confidence)	0.0	1.0	
OP297548	42142	No	NA	63	43	0	High-quality	High-quality	94.82	AAI-based (high-confidence)	0.0	1.0	
OP297547	72636	No	NA	87	67	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OP297546	50337	No	NA	78	52	0	High-quality	High-quality	95.94	AAI-based (high-confidence)	0.0	1.0	
OP297545	42211	No	NA	65	25	0	High-quality	High-quality	99.09	AAI-based (medium-confidence)	0.0	1.0	
OP297542	58937	No	NA	99	91	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OP297539	114198	No	NA	161	44	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.01	
OP297538	54438	No	NA	55	7	1	High-quality	High-quality	99.93	AAI-based (high-confidence)	0.0	1.0	
OP297536	57648	No	NA	100	87	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OP297534	152976	No	NA	218	200	0	High-quality	High-quality	95.89	AAI-based (high-confidence)	0.0	1.0	
OP297533	53746	No	NA	81	48	0	High-quality	High-quality	97.97	AAI-based (high-confidence)	0.0	1.0	
OP297531	47328	No	NA	65	38	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OP297530	59052	No	NA	76	65	2	High-quality	High-quality	96.47	AAI-based (high-confidence)	0.0	1.0	
OP297528	56389	No	NA	96	89	0	High-quality	High-quality	97.96	AAI-based (high-confidence)	0.0	1.0	
OP263969	135469	No	NA	186	134	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OP263968	140800	No	NA	223	193	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OP263967	141091	No	NA	225	189	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OP310984	277192	No	NA	359	121	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OP310982	66600	No	NA	94	85	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OP310981	66393	No	NA	91	83	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OP310980	66393	No	NA	91	84	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OP310979	65527	No	NA	92	86	0	High-quality	High-quality	99.21	AAI-based (high-confidence)	0.0	1.0	
OP310983	278796	No	NA	364	121	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OP310978	66502	No	NA	92	83	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OP310977	62448	No	NA	81	75	0	High-quality	High-quality	94.55	AAI-based (high-confidence)	0.0	1.0	
OP310976	66028	No	NA	91	83	0	High-quality	High-quality	99.96	AAI-based (high-confidence)	0.0	1.0	
OP310975	66426	No	NA	95	88	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OP310974	66420	No	NA	93	84	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OP310973	66622	No	NA	93	83	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OP310972	66622	No	NA	93	84	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OP310971	66628	No	NA	92	83	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OP310970	66160	No	NA	91	83	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OP314872	66019	No	NA	92	84	0	High-quality	High-quality	99.94	AAI-based (high-confidence)	0.0	1.0	
OP314871	67075	No	NA	95	87	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OP314870	67075	No	NA	96	87	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OP045498	113905	No	NA	164	141	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OP045497	175213	No	NA	271	187	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
OP045496	41643	No	NA	53	51	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
LC730325	39778	No	NA	50	47	0	High-quality	High-quality	99.67	AAI-based (high-confidence)	0.0	1.0	
LC730324	37965	No	NA	43	42	0	High-quality	High-quality	95.13	AAI-based (high-confidence)	0.0	1.0	
LC730323	43595	No	NA	51	42	0	High-quality	High-quality	97.82	AAI-based (high-confidence)	0.0	1.0	
LC730322	41723	No	NA	63	51	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
LC730321	48503	No	NA	61	46	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
LC730320	49824	No	NA	83	76	0	High-quality	High-quality	94.81	AAI-based (high-confidence)	0.0	1.0	
LC730319	37184	No	NA	41	38	0	High-quality	High-quality	91.56	AAI-based (high-confidence)	0.0	1.0	
LC730318	49127	No	NA	77	71	0	High-quality	High-quality	93.49	AAI-based (high-confidence)	0.0	1.0	
LC730317	46042	No	NA	71	67	0	High-quality	High-quality	92.0	AAI-based (high-confidence)	0.0	1.0	
OP312987	72583	No	NA	89	59	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.01	
OK247671	48528	No	NA	72	27	1	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.01	
OP323077	34452	No	NA	54	36	0	High-quality	High-quality	95.27	AAI-based (high-confidence)	0.0	1.02	
OP323076	37438	No	NA	60	37	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OP323075	33227	No	NA	51	40	0	High-quality	High-quality	92.32	AAI-based (high-confidence)	0.0	1.0	
OP323074	38040	No	NA	60	37	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OP323073	36041	No	NA	57	41	0	High-quality	High-quality	98.56	AAI-based (high-confidence)	0.0	1.03	
OP323072	34983	No	NA	54	41	0	High-quality	High-quality	94.1	AAI-based (high-confidence)	0.0	1.0	
OP323071	36290	No	NA	57	41	0	High-quality	High-quality	99.71	AAI-based (high-confidence)	0.0	1.03	
ON970613	17510	No	NA	24	8	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
ON970589	17445	No	NA	25	7	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
ON970573	17421	No	NA	25	8	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
ON755188	17453	No	NA	25	8	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
ON755182	17363	No	NA	25	9	0	High-quality	High-quality	99.79	AAI-based (high-confidence)	0.0	1.0	
ON645345	17362	No	NA	25	9	0	High-quality	High-quality	99.78	AAI-based (high-confidence)	0.0	1.0	
ON645341	17362	No	NA	25	9	0	High-quality	High-quality	99.78	AAI-based (high-confidence)	0.0	1.0	
ON456350	17176	No	NA	25	7	0	High-quality	High-quality	98.75	AAI-based (high-confidence)	0.0	1.0	
ON260814	17475	No	NA	25	8	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
ON260812	17362	No	NA	25	9	0	High-quality	High-quality	99.78	AAI-based (high-confidence)	0.0	1.0	
ON081334	17362	No	NA	25	9	0	High-quality	High-quality	99.78	AAI-based (high-confidence)	0.0	1.0	
ON108648	17433	No	NA	25	9	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
ON108642	17425	No	NA	25	9	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OK310504	17453	No	NA	25	8	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OK040783	17439	No	NA	25	7	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
